t,x_ref,y_ref,z_ref,x,y,z,vx_ref,vy_ref,vz_ref,vx,vy,vz,ux,uy,uz
11.99,144.129815,101.439737,95.0,152.830624,102.678295,94.999513,-74.22127,-12.082532,0.0,-87.300473,-13.939559,0.001794,-519.065852,-74.103301,0.013317
12.0,143.396237,101.320318,95.0,151.970347,102.540992,94.99953,-72.844958,-11.858482,0.0,-86.02765,-13.73031,0.00173,-507.480294,-72.467032,0.012844
12.01,142.676414,101.203137,95.0,151.122893,102.405796,94.999547,-71.463789,-11.63364,0.0,-84.745381,-13.519615,0.001669,-495.880908,-70.828791,0.012388
12.02,141.970392,101.088203,95.0,150.288352,102.27272,94.999563,-70.078275,-11.408091,0.0,-83.454108,-13.307548,0.00161,-484.272159,-69.189212,0.011948
12.03,141.278211,100.975523,95.0,149.466809,102.141779,94.999578,-68.688934,-11.181919,0.0,-82.15428,-13.094182,0.001553,-472.658567,-67.548935,0.011524
12.04,140.599908,100.865101,95.0,148.658346,102.012983,94.999593,-67.29629,-10.95521,0.0,-80.846349,-12.879593,0.001497,-461.044702,-65.90861,0.011114
12.05,139.935511,100.756944,95.0,147.863038,101.886344,94.999608,-65.900877,-10.72805,0.0,-79.530779,-12.663858,0.001444,-449.435189,-64.268891,0.01072
12.06,139.285048,100.651054,95.0,147.080958,101.761874,94.999622,-64.503231,-10.500526,0.0,-78.208035,-12.447053,0.001393,-437.834705,-62.630443,0.010339
12.07,138.648536,100.547436,95.0,146.312172,101.639581,94.999635,-63.103897,-10.272727,0.0,-76.878593,-12.229258,0.001343,-426.247978,-60.993937,0.009972
12.08,138.02599,100.446091,95.0,145.556742,101.519476,94.999648,-61.703428,-10.044744,0.0,-75.542934,-12.010551,0.001296,-414.679792,-59.360051,0.009618
12.09,137.417419,100.347022,95.0,144.814727,101.401565,94.999661,-60.30238,-9.816666,0.0,-74.201544,-11.791015,0.00125,-403.134981,-57.729471,0.009276
12.1,136.822825,100.250227,95.0,144.086178,101.285858,94.999673,-58.901318,-9.588587,0.0,-72.854918,-11.57073,0.001205,-391.618433,-56.102891,0.008947
12.11,136.242206,100.155708,95.0,143.371142,101.17236,94.999684,-57.500814,-9.360598,0.0,-71.503556,-11.349779,0.001163,-380.135088,-54.481011,0.008629
12.12,135.675553,100.063462,95.0,142.669663,101.061078,94.999695,-56.101444,-9.132793,0.0,-70.147966,-11.128246,0.001121,-368.689939,-52.864541,0.008323
12.13,135.122853,99.973488,95.0,141.981776,100.952016,94.999706,-54.703795,-8.905269,0.0,-68.788661,-10.906217,0.001081,-357.288031,-51.254195,0.008027
12.14,134.584085,99.885781,95.0,141.307514,100.845178,94.999717,-53.308455,-8.678121,0.0,-67.426162,-10.683777,0.001043,-345.934463,-49.650699,0.007742
12.15,134.059222,99.800339,95.0,140.646904,100.740568,94.999727,-51.916024,-8.451446,0.0,-66.060996,-10.461013,0.001006,-334.634387,-48.054782,0.007467
12.16,133.548234,99.717154,95.0,139.999967,100.638188,94.999736,-50.527105,-8.225343,0.0,-64.693696,-10.238014,0.00097,-323.393005,-46.467184,0.007202
12.17,133.051082,99.636223,95.0,139.366719,100.538039,94.999746,-49.142308,-7.999911,0.0,-63.324803,-10.014868,0.000936,-312.215574,-44.88865,0.006946
12.18,132.567721,99.557536,95.0,138.747171,100.440122,94.999755,-47.762252,-7.77525,0.0,-61.954863,-9.791667,0.000903,-301.107404,-43.319934,0.006699
12.19,132.098102,99.481086,95.0,138.141326,100.344437,94.999764,-46.387561,-7.551463,0.0,-60.584429,-9.568501,0.000871,-290.073856,-41.761797,0.006462
12.2,131.642168,99.406864,95.0,137.549186,100.250983,94.999772,-45.018864,-7.328652,0.0,-59.214062,-9.345464,0.00084,-279.120345,-40.215007,0.006232
12.21,131.199855,99.33486,95.0,136.970743,100.159756,94.99978,-43.656799,-7.106921,0.0,-57.844328,-9.122648,0.00081,-268.252338,-38.680342,0.006011
12.22,130.771094,99.265062,95.0,136.405985,100.070755,94.999788,-42.302009,-6.886374,0.0,-56.475799,-8.900148,0.000781,-257.475355,-37.158583,0.005797
12.23,130.35581,99.197457,95.0,135.854894,99.983974,94.999795,-40.955146,-6.667117,0.0,-55.109056,-8.678061,0.000753,-246.794968,-35.650523,0.005591
12.24,129.953921,99.132034,95.0,135.317447,99.899409,94.999803,-39.616866,-6.449257,0.0,-53.744685,-8.456482,0.000727,-236.216803,-34.156961,0.005393
12.25,129.565336,99.068776,95.0,134.793614,99.817054,94.99981,-38.287833,-6.232903,0.0,-52.383279,-8.23551,0.000701,-225.746538,-32.678701,0.005201
12.26,129.189961,99.007668,95.0,134.28336,99.736902,94.999816,-36.968716,-6.018163,0.0,-51.025437,-8.015243,0.000676,-215.389904,-31.216558,0.005017
12.27,128.827694,98.948694,95.0,133.786642,99.658944,94.999823,-35.660194,-5.805148,0.0,-49.671765,-7.795782,0.000652,-205.152684,-29.771352,0.004838
12.28,128.478424,98.891837,95.0,133.303414,99.583172,94.999829,-34.362948,-5.593968,0.0,-48.322875,-7.577227,0.000629,-195.040714,-28.343914,0.004667
12.29,128.142037,98.837076,95.0,132.83362,99.509575,94.999835,-33.077669,-5.384737,0.0,-46.979388,-7.359681,0.000606,-185.059883,-26.935077,0.004501
12.3,127.81841,98.784392,95.0,132.3772,99.438142,94.999841,-31.805054,-5.177567,0.0,-45.641928,-7.143247,0.000585,-175.216133,-25.545687,0.004341
12.31,127.507412,98.733765,95.0,131.934089,99.368862,94.999847,-30.545806,-4.972573,0.0,-44.311128,-6.928029,0.000564,-165.515457,-24.176595,0.004187
12.32,127.208907,98.685171,95.0,131.504213,99.301721,94.999852,-29.300634,-4.769871,0.0,-42.987628,-6.714133,0.000544,-155.963903,-22.828658,0.004038
12.33,126.922751,98.638587,95.0,131.087492,99.236704,94.999857,-28.070256,-4.569577,0.0,-41.672071,-6.501665,0.000525,-146.567569,-21.502744,0.003895
12.34,126.648792,98.593989,95.0,130.683841,99.173797,94.999863,-26.855393,-4.371808,0.0,-40.365112,-6.290732,0.000506,-137.33261,-20.199725,0.003757
12.35,126.386873,98.551351,95.0,130.293167,99.112982,94.999867,-25.656776,-4.176685,0.0,-39.067407,-6.081443,0.000488,-128.265228,-18.920484,0.003623
12.36,126.136827,98.510646,95.0,129.915371,99.054243,94.999872,-24.475142,-3.984325,0.0,-37.779623,-5.873908,0.000471,-119.371683,-17.665908,0.003494
12.37,125.898481,98.471846,95.0,129.550346,98.997561,94.999877,-23.311231,-3.794852,0.0,-36.502432,-5.668238,0.000454,-110.658285,-16.436894,0.00337
12.38,125.671655,98.434921,95.0,129.197981,98.942915,94.999881,-22.165795,-3.608385,0.0,-35.236512,-5.464544,0.000438,-102.131395,-15.234346,0.003251
12.39,125.456161,98.39984,95.0,128.858156,98.890286,94.999885,-21.039589,-3.425049,0.0,-33.982547,-5.262938,0.000422,-93.797432,-14.059174,0.003135
12.4,125.251802,98.366572,95.0,128.530744,98.839651,94.999889,-19.933376,-3.244968,0.0,-32.74123,-5.063536,0.000407,-85.662861,-12.912298,0.003024
12.41,125.058377,98.335085,95.0,128.215611,98.790986,94.999893,-18.847925,-3.068267,0.0,-31.513259,-4.866452,0.000393,-77.734206,-11.794643,0.002916
12.42,124.875673,98.305342,95.0,127.912618,98.744268,94.999897,-17.784011,-2.895072,0.0,-30.299339,-4.671802,0.000379,-70.01804,-10.707144,0.002813
12.43,124.703473,98.277309,95.0,127.621616,98.699471,94.999901,-16.742418,-2.72551,0.0,-29.100181,-4.479703,0.000366,-62.520989,-9.650742,0.002713
12.44,124.541548,98.25095,95.0,127.342451,98.656568,94.999904,-15.723934,-2.55971,0.0,-27.916503,-4.290273,0.000353,-55.249733,-8.626384,0.002617
12.45,124.389666,98.226225,95.0,127.07496,98.615532,94.999908,-14.729355,-2.397802,0.0,-26.749029,-4.103633,0.00034,-48.211003,-7.635029,0.002524
12.46,124.247583,98.203095,95.0,126.818976,98.576333,94.999911,-13.759483,-2.239916,0.0,-25.598492,-3.919901,0.000328,-41.411584,-6.677638,0.002434
12.47,124.115049,98.18152,95.0,126.574319,98.538941,94.999914,-12.815128,-2.086184,0.0,-24.465628,-3.7392,0.000316,-34.858314,-5.755184,0.002348
12.48,123.991806,98.161457,95.0,126.340807,98.503324,94.999917,-11.897103,-1.936738,0.0,-23.351181,-3.561652,0.000305,-28.558082,-4.868646,0.002264
12.49,123.877586,98.142863,95.0,126.118248,98.469451,94.99992,-11.006233,-1.791712,0.0,-22.255904,-3.387381,0.000294,-22.517832,-4.019009,0.002184
12.5,123.772114,98.125693,95.0,125.906443,98.437286,94.999923,-10.143344,-1.651242,0.0,-21.180553,-3.216511,0.000284,-16.744558,-3.207267,0.002106
12.51,123.675108,98.109901,95.0,125.705184,98.406794,94.999926,-9.309273,-1.515463,0.0,-20.125892,-3.049168,0.000274,-11.24531,-2.434422,0.002032
12.52,123.586275,98.09544,95.0,125.514257,98.377939,94.999928,-8.504861,-1.384512,0.0,-19.092692,-2.885479,0.000264,-6.027186,-1.701482,0.001959
12.53,123.505316,98.082261,95.0,125.33344,98.350683,94.999931,-7.730957,-1.258528,0.0,-18.081731,-2.725571,0.000255,-1.097342,-1.009463,0.00189
12.54,123.431921,98.070313,95.0,125.162502,98.324988,94.999933,-6.988415,-1.137649,0.0,-17.093792,-2.569575,0.000246,3.537016,-0.35939,0.001823
12.55,123.365774,98.059545,95.0,125.001205,98.300811,94.999936,-6.278098,-1.022016,0.0,-16.129666,-2.417619,0.000237,7.86863,0.247706,0.001758
12.56,123.306549,98.049903,95.0,124.849304,98.278113,94.999938,-5.600874,-0.91177,0.0,-15.190149,-2.269834,0.000228,11.890189,0.810787,0.001696
12.57,123.253911,98.041334,95.0,124.706543,98.25685,94.99994,-4.957618,-0.807054,0.0,-14.276045,-2.126354,0.00022,15.594327,1.328806,0.001635
12.58,123.207518,98.033782,95.0,124.572662,98.236976,94.999942,-4.34921,-0.708011,0.0,-13.388165,-1.987311,0.000212,18.973628,1.800709,0.001577
12.59,123.167016,98.027189,95.0,124.447388,98.218448,94.999944,-3.77654,-0.614786,0.0,-12.527326,-1.852839,0.000205,22.020622,2.225435,0.001521
12.6,123.132046,98.021496,95.0,124.330445,98.201217,94.999946,-3.240501,-0.527523,0.0,-11.69435,-1.723074,0.000198,24.727787,2.601916,0.001467
12.61,123.102236,98.016643,95.0,124.221544,98.185236,94.999948,-2.741996,-0.446371,0.0,-10.890067,-1.598152,0.000191,27.087548,2.929075,0.001415
12.62,123.077209,98.012569,95.0,124.120391,98.170454,94.99995,-2.281931,-0.371477,0.0,-10.115315,-1.478212,0.000184,29.092276,3.205828,0.001365
12.63,123.056576,98.00921,95.0,124.026682,98.15682,94.999952,-1.861223,-0.30299,0.0,-9.370937,-1.36339,0.000177,30.734292,3.431083,0.001316
12.64,123.03994,98.006502,95.0,123.940104,98.144282,94.999954,-1.48079,-0.241059,0.0,-8.657781,-1.253828,0.000171,32.005862,3.603743,0.00127
12.65,123.026894,98.004378,95.0,123.860337,98.132785,94.999955,-1.141562,-0.185836,0.0,-7.976705,-1.149665,0.000165,32.899201,3.7227,0.001225
12.66,123.017023,98.002771,95.0,123.787051,98.122274,94.999957,-0.844473,-0.137472,0.0,-7.328571,-1.051045,0.000159,33.406469,3.78684,0.001181
12.67,123.009902,98.001612,95.0,123.719909,98.112693,94.999958,-0.590463,-0.096122,0.0,-6.714248,-0.958108,0.000153,33.519776,3.795043,0.001139
12.68,123.005095,98.000829,95.0,123.658562,98.103983,94.99996,-0.38048,-0.061939,0.0,-6.134614,-0.871001,0.000148,33.231177,3.74618,0.001099
12.69,123.002161,98.000352,95.0,123.602657,98.096085,94.999961,-0.215479,-0.035078,0.0,-5.59055,-0.789866,0.000143,32.532676,3.639114,0.00106
12.7,123.000643,98.000105,95.0,123.551827,98.088936,94.999963,-0.096419,-0.015696,0.0,-5.082946,-0.714852,0.000138,31.416224,3.4727,0.001022
12.71,123.000081,98.000013,95.0,123.5057,98.082475,94.999964,-0.024268,-0.003951,0.0,-4.612697,-0.646104,0.000133,29.873718,3.245789,0.000986
12.72,123.0,98.0,95.0,123.463893,98.076637,94.999965,0.0,0.0,0.0,-4.180707,-0.583771,0.000128,27.897004,2.957221,0.000951
12.73,123.0,98.0,95.0,123.426015,98.071357,94.999966,0.0,0.0,0.0,-3.787883,-0.528002,0.000124,25.477875,2.605829,0.000917
12.74,123.0,98.0,95.0,123.391672,98.06657,94.999968,0.0,0.0,0.0,-3.434282,-0.478773,0.000119,22.737081,2.211441,0.000884
12.75,123.0,98.0,95.0,123.360506,98.062216,94.999969,0.0,0.0,0.0,-3.116584,-0.435378,0.000115,20.180493,1.856028,0.000853
12.76,123.0,98.0,95.0,123.332196,98.058246,94.99997,0.0,0.0,0.0,-2.830977,-0.397036,0.000111,17.908285,1.5534,0.000823
12.77,123.0,98.0,95.0,123.306455,98.054615,94.999971,0.0,0.0,0.0,-2.574066,-0.363076,0.000107,15.888971,1.295898,0.000793
12.78,123.0,98.0,95.0,123.283027,98.051286,94.999972,0.0,0.0,0.0,-2.342818,-0.332922,0.000103,14.094544,1.076966,0.000765
12.79,123.0,98.0,95.0,123.261682,98.048225,94.999973,0.0,0.0,0.0,-2.134534,-0.306077,9.9e-05,12.500092,0.890991,0.000738
12.8,123.0,98.0,95.0,123.242214,98.045404,94.999974,0.0,0.0,0.0,-1.946803,-0.282113,9.6e-05,11.083456,0.733171,0.000712
12.81,123.0,98.0,95.0,123.224439,98.042797,94.999975,0.0,0.0,0.0,-1.777474,-0.260661,9.3e-05,9.824925,0.599398,0.000687
12.82,123.0,98.0,95.0,123.208193,98.040383,94.999976,0.0,0.0,0.0,-1.624629,-0.241405,8.9e-05,8.706969,0.486153,0.000662
12.83,123.0,98.0,95.0,123.193327,98.038142,94.999977,0.0,0.0,0.0,-1.486555,-0.224069,8.6e-05,7.713996,0.390429,0.000639
12.84,123.0,98.0,95.0,123.17971,98.036058,94.999977,0.0,0.0,0.0,-1.361725,-0.208418,8.3e-05,6.832138,0.309652,0.000616
12.85,123.0,98.0,95.0,123.167222,98.034116,94.999978,0.0,0.0,0.0,-1.248772,-0.194247,8e-05,6.04906,0.241619,0.000594
12.86,123.0,98.0,95.0,123.155758,98.032302,94.999979,0.0,0.0,0.0,-1.146479,-0.181379,7.7e-05,5.353792,0.184449,0.000573
12.87,123.0,98.0,95.0,123.14522,98.030605,94.99998,0.0,0.0,0.0,-1.053756,-0.16966,7.4e-05,4.736578,0.13653,0.000553
12.88,123.0,98.0,95.0,123.135524,98.029016,94.99998,0.0,0.0,0.0,-0.969631,-0.15896,7.2e-05,4.188742,0.096485,0.000533
12.89,123.0,98.0,95.0,123.126591,98.027524,94.999981,0.0,0.0,0.0,-0.893234,-0.149161,6.9e-05,3.702568,0.06314,0.000514
12.9,123.0,98.0,95.0,123.118354,98.026122,94.999982,0.0,0.0,0.0,-0.823787,-0.140164,6.7e-05,3.271193,0.035486,0.000496
12.91,123.0,98.0,95.0,123.110748,98.024804,94.999982,0.0,0.0,0.0,-0.760594,-0.131882,6.4e-05,2.888516,0.012666,0.000478
12.92,123.0,98.0,95.0,123.103717,98.023561,94.999983,0.0,0.0,-0.0,-0.703035,-0.124239,6.2e-05,2.549111,-0.006055,0.000461
12.93,123.0,98.0,94.99955,123.097212,98.02239,94.999984,0.0,0.0,-0.135277,-0.650552,-0.11717,6e-05,2.248152,-0.021303,0.000445
12.94,123.0,98.0,94.996447,123.091185,98.021283,94.999866,0.0,0.0,-0.531818,-0.602647,-0.110615,-0.011754,1.981351,-0.033614,-0.944502
12.95,123.0,98.0,94.988162,123.085596,98.020238,94.998974,0.0,0.0,-1.175872,-0.558874,-0.104524,-0.089208,1.744892,-0.043444,-6.31389
12.96,123.0,98.0,94.972305,123.080408,98.01925,94.99621,0.0,0.0,-2.053925,-0.518831,-0.098854,-0.27638,1.535383,-0.051182,-15.865852
12.97,123.0,98.0,94.946616,123.075587,98.018314,94.99022,0.0,0.0,-3.152708,-0.482161,-0.093564,-0.599051,1.349811,-0.05716,-28.577424
12.98,123.0,98.0,94.908967,123.071101,98.017428,94.979508,0.0,0.0,-4.459192,-0.448543,-0.08862,-1.071135,1.185494,-0.061661,-43.757283
12.99,123.0,98.0,94.857358,123.066924,98.016588,94.96252,0.0,0.0,-5.960589,-0.417687,-0.083991,-1.698858,1.04005,-0.064926,-60.929204
13.0,123.0,98.0,94.789915,123.063031,98.015791,94.937685,0.0,0.0,-7.644352,-0.389334,-0.079651,-2.483458,0.91136,-0.06716,-79.756551
13.01,123.0,98.0,94.704888,123.059398,98.015036,94.903456,0.0,0.0,-9.498177,-0.363253,-0.075576,-3.422943,0.797542,-0.068536,-99.99338
13.02,123.0,98.0,94.600646,123.056006,98.014318,94.858323,0.0,0.0,-11.509998,-0.339233,-0.071744,-4.513235,0.696923,-0.069203,-121.452767
13.03,123.0,98.0,94.47568,123.052835,98.013637,94.800834,0.0,0.0,-13.667995,-0.317087,-0.068136,-5.748909,0.608015,-0.069286,-143.986306
13.04,123.0,98.0,94.328593,123.049869,98.012989,94.729598,0.0,0.0,-15.960585,-0.296646,-0.064736,-7.123681,0.529497,-0.068892,-167.470851
13.05,123.0,98.0,94.158106,123.047091,98.012374,94.64329,0.0,0.0,-18.376428,-0.277757,-0.061527,-8.63072,0.460194,-0.068112,-191.799933
13.06,123.0,98.0,93.963049,123.044488,98.011789,94.540662,0.0,0.0,-20.904425,-0.260283,-0.058497,-10.262858,0.399063,-0.06702,-216.878227
13.07,123.0,98.0,93.742362,123.042047,98.011233,94.420535,0.0,0.0,-23.533719,-0.2441,-0.055632,-12.012725,0.345178,-0.065681,-242.617976
13.08,123.0,98.0,93.495092,123.039756,98.010704,94.281806,0.0,0.0,-26.253694,-0.229097,-0.052921,-13.872844,0.297714,-0.06415,-268.9367
13.09,123.0,98.0,93.220388,123.037605,98.0102,94.123449,0.0,0.0,-29.053974,-0.215172,-0.050355,-15.835685,0.255939,-0.062472,-295.75572
13.1,123.0,98.0,92.917505,123.035582,98.009721,93.944512,0.0,0.0,-31.924427,-0.202235,-0.047923,-17.893714,0.219206,-0.060686,-322.999224
13.11,123.0,98.0,92.585793,123.03368,98.009265,93.744118,0.0,0.0,-34.855158,-0.190203,-0.045618,-20.039421,0.186935,-0.058822,-350.593674
13.12,123.0,98.0,92.224702,123.03189,98.00883,93.521465,0.0,0.0,-37.836518,-0.179001,-0.043431,-22.265336,0.158616,-0.056908,-378.467439
13.13,123.0,98.0,91.833777,123.030205,98.008417,93.275824,0.0,0.0,-40.859097,-0.168562,-0.041355,-24.564051,0.133793,-0.054965,-406.550568
13.14,123.0,98.0,91.412653,123.028616,98.008023,93.006542,0.0,0.0,-43.913725,-0.158825,-0.039385,-26.928228,0.112063,-0.053012,-434.774663
13.15,123.0,98.0,90.961056,123.027119,98.007648,92.713036,0.0,0.0,-46.991476,-0.149734,-0.037513,-29.35061,0.093067,-0.051064,-463.072806
13.16,123.0,98.0,90.4788,123.025707,98.00729,92.394795,0.0,0.0,-50.083663,-0.141238,-0.035734,-31.824028,0.076487,-0.049132,-491.379526
13.17,123.0,98.0,89.965784,123.024374,98.00695,92.051381,0.0,0.0,-53.181842,-0.133292,-0.034043,-34.341409,0.062042,-0.047227,-519.630788
13.18,123.0,98.0,89.421989,123.023115,98.006626,91.682423,0.0,0.0,-56.27781,-0.125853,-0.032435,-36.895783,0.049481,-0.045357,-547.764002
13.19,123.0,98.0,88.847476,123.021926,98.006317,91.287621,0.0,0.0,-59.363603,-0.118884,-0.030906,-39.480286,0.038582,-0.043526,-575.718041
13.2,123.0,98.0,88.242386,123.020803,98.006022,90.866739,0.0,0.0,-62.431502,-0.112349,-0.029451,-42.088166,0.029148,-0.041742,-603.433256
13.21,123.0,98.0,87.606934,123.019741,98.005741,90.419611,0.0,0.0,-65.474026,-0.106217,-0.028066,-44.712789,0.021005,-0.040006,-630.851509
13.22,123.0,98.0,86.941408,123.018736,98.005474,89.946135,0.0,0.0,-68.483937,-0.100459,-0.026749,-47.347643,0.013999,-0.038322,-657.916192
13.23,123.0,98.0,86.246167,123.017786,98.005219,89.446271,0.0,0.0,-71.454239,-0.095048,-0.025494,-49.98634,0.007993,-0.036691,-684.572261
13.24,123.0,98.0,85.521638,123.016886,98.004976,88.920045,0.0,0.0,-74.378174,-0.089959,-0.024299,-52.622626,0.002865,-0.035114,-710.76626
13.25,123.0,98.0,84.768314,123.016034,98.004744,88.367541,0.0,0.0,-77.24923,-0.085172,-0.023162,-55.250377,-0.001492,-0.033593,-736.44635
13.26,123.0,98.0,83.986753,123.015228,98.004524,87.788905,0.0,0.0,-80.061132,-0.080664,-0.022078,-57.863609,-0.005174,-0.032126,-761.562335
13.27,123.0,98.0,83.177572,123.014464,98.004313,87.18434,0.0,0.0,-82.807848,-0.076417,-0.021047,-60.456479,-0.008263,-0.030714,-786.065688
13.28,123.0,98.0,82.341447,123.013739,98.004113,86.554107,0.0,0.0,-85.483589,-0.072413,-0.020063,-63.023289,-0.010834,-0.029356,-809.909576
13.29,123.0,98.0,81.479113,123.013053,98.003921,85.898523,0.0,0.0,-88.082803,-0.068638,-0.019127,-65.558489,-0.012953,-0.028052,-833.048889
13.3,123.0,98.0,80.591355,123.012402,98.003739,85.217956,0.0,0.0,-90.600185,-0.065075,-0.018234,-68.056681,-0.014678,-0.026799,-855.440257
13.31,123.0,98.0,79.679012,123.011785,98.003565,84.51283,0.0,0.0,-93.030665,-0.061711,-0.017384,-70.512622,-0.016061,-0.025598,-877.042078
13.32,123.0,98.0,78.742973,123.0112,98.003399,83.783617,0.0,0.0,-95.36942,-0.058534,-0.016574,-72.921226,-0.017146,-0.024446,-897.814539
13.33,123.0,98.0,77.78417,123.010645,98.003241,83.030842,0.0,0.0,-97.611864,-0.055532,-0.015801,-75.277568,-0.017973,-0.023342,-917.719639
13.34,123.0,98.0,76.803583,123.010118,98.003091,82.255073,0.0,0.0,-99.753654,-0.052694,-0.015065,-77.576887,-0.018577,-0.022285,-936.721206
13.35,123.0,98.0,75.802233,123.009617,98.002947,81.456927,0.0,0.0,-101.79069,-0.050011,-0.014364,-79.814588,-0.01899,-0.021274,-954.78492
