pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
input_box_1_demo_tube_05_purple75,cable_chain_mounting_tabs_usage,no,,333.803835,5.0,ok,
input_box_2_demo_tube_01_purple75,rear_fixed_cable_tray,no,,364.321287,5.0,ok,
input_box_2_demo_tube_01_purple75,control_box_cable_gland_stubs,no,,798.477614,5.0,ok,
input_box_2_demo_tube_01_purple75,main_cable_chain_links,no,,448.063095,5.0,ok,
input_box_2_demo_tube_01_purple75,cable_chain_fixed_anchor,no,,712.697692,5.0,ok,
input_box_2_demo_tube_01_purple75,cable_chain_moving_anchor,no,,405.467631,5.0,ok,
input_box_2_demo_tube_01_purple75,moving_cable_bundle,no,,369.962498,5.0,ok,
input_box_2_demo_tube_01_purple75,scanner_cable_stub,no,,260.192237,5.0,ok,
input_box_2_demo_tube_01_purple75,photoelectric_cable_stub,no,,330.000000,5.0,ok,
input_box_2_demo_tube_01_purple75,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_2_demo_tube_01_purple75,fixed_sensor_cable_stubs,no,,185.000000,5.0,ok,
input_box_2_demo_tube_01_purple75,cable_clamps,no,,304.844223,5.0,ok,
input_box_2_demo_tube_01_purple75,cable_chain_mounting_tabs_usage,no,,442.322281,5.0,ok,
input_box_2_demo_tube_02_yellow100,rear_fixed_cable_tray,no,,350.435443,5.0,ok,
input_box_2_demo_tube_02_yellow100,control_box_cable_gland_stubs,no,,723.176500,5.0,ok,
input_box_2_demo_tube_02_yellow100,main_cable_chain_links,no,,371.999593,5.0,ok,
input_box_2_demo_tube_02_yellow100,cable_chain_fixed_anchor,no,,628.589691,5.0,ok,
input_box_2_demo_tube_02_yellow100,cable_chain_moving_anchor,no,,330.219624,5.0,ok,
