run_id,event_id,sample_id,event_type,state,related_category,related_box_id,x_mm,y_mm,z_mm,notes
baseline_multi_box_run,baseline_multi_box_run_0074_MBOX-074_scan_event_7,MBOX-074,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0074_MBOX-074_place_to_category_output_11,MBOX-074,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,230.000,156.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0075_MBOX-075_scan_event_7,MBOX-075,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0075_MBOX-075_place_to_category_output_11,MBOX-075,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,440.000,156.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0076_MBOX-076_scan_event_7,MBOX-076,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0076_MBOX-076_place_to_category_output_11,MBOX-076,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,230.000,-54.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0077_MBOX-077_scan_event_7,MBOX-077,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0077_MBOX-077_place_to_category_output_11,MBOX-077,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,440.000,-54.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0078_MBOX-078_scan_event_7,MBOX-078,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0078_MBOX-078_place_to_category_output_11,MBOX-078,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,90.000,128.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0079_MBOX-079_scan_event_7,MBOX-079,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0079_MBOX-079_place_to_category_output_11,MBOX-079,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,300.000,128.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0080_MBOX-080_scan_event_7,MBOX-080,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0080_MBOX-080_place_to_category_output_11,MBOX-080,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,90.000,-82.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0081_MBOX-081_scan_event_7,MBOX-081,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0081_MBOX-081_place_to_category_output_11,MBOX-081,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,300.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0082_MBOX-082_scan_event_7,MBOX-082,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0082_MBOX-082_place_to_category_output_11,MBOX-082,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,118.000,128.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0083_MBOX-083_scan_event_7,MBOX-083,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0083_MBOX-083_place_to_category_output_11,MBOX-083,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,328.000,128.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0084_MBOX-084_scan_event_7,MBOX-084,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0084_MBOX-084_place_to_category_output_11,MBOX-084,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,118.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0085_MBOX-085_scan_event_7,MBOX-085,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0085_MBOX-085_place_to_category_output_11,MBOX-085,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,328.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0086_MBOX-086_scan_event_7,MBOX-086,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0086_MBOX-086_place_to_category_output_11,MBOX-086,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,146.000,128.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0087_MBOX-087_scan_event_7,MBOX-087,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0087_MBOX-087_place_to_category_output_11,MBOX-087,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,356.000,128.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0088_MBOX-088_scan_event_7,MBOX-088,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0088_MBOX-088_place_to_category_output_11,MBOX-088,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,146.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0089_MBOX-089_scan_event_7,MBOX-089,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0089_MBOX-089_place_to_category_output_11,MBOX-089,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,356.000,-82.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0090_MBOX-090_scan_event_7,MBOX-090,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0090_MBOX-090_place_to_category_output_11,MBOX-090,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,174.000,128.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0091_MBOX-091_scan_event_7,MBOX-091,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0091_MBOX-091_place_to_manual_review_11,MBOX-091,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-152.000,-314.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0092_MBOX-092_scan_event_7,MBOX-092,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0092_MBOX-092_place_to_category_output_11,MBOX-092,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,384.000,128.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0093_MBOX-093_scan_event_7,MBOX-093,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0093_MBOX-093_place_to_category_output_11,MBOX-093,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,174.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0094_MBOX-094_scan_event_7,MBOX-094,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0094_MBOX-094_place_to_category_output_11,MBOX-094,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,384.000,-82.000,45.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0095_MBOX-095_scan_event_7,MBOX-095,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0095_MBOX-095_place_to_category_output_11,MBOX-095,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,202.000,128.000,70.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0096_MBOX-096_scan_event_7,MBOX-096,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
baseline_multi_box_run,baseline_multi_box_run_0096_MBOX-096_place_to_category_output_11,MBOX-096,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,412.000,128.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0001_MBOX-001_scan_event_7,MBOX-001,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0001_MBOX-001_place_to_category_output_11,MBOX-001,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,90.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0002_MBOX-002_scan_event_7,MBOX-002,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0002_MBOX-002_place_to_category_output_11,MBOX-002,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,300.000,212.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0003_MBOX-003_scan_event_7,MBOX-003,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0003_MBOX-003_place_to_category_output_11,MBOX-003,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,90.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0004_MBOX-004_scan_event_7,MBOX-004,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0004_MBOX-004_place_to_category_output_11,MBOX-004,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,300.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0005_MBOX-005_scan_event_7,MBOX-005,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0005_MBOX-005_place_to_manual_review_11,MBOX-005,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-208.000,-286.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0006_MBOX-006_scan_event_7,MBOX-006,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0006_MBOX-006_place_to_category_output_11,MBOX-006,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,118.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0007_MBOX-007_scan_event_7,MBOX-007,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0007_MBOX-007_place_to_category_output_11,MBOX-007,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,328.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0008_MBOX-008_scan_event_7,MBOX-008,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0008_MBOX-008_place_to_category_output_11,MBOX-008,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,118.000,2.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0009_MBOX-009_scan_event_7,MBOX-009,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0009_MBOX-009_place_to_category_output_11,MBOX-009,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,328.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0010_MBOX-010_scan_event_7,MBOX-010,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0010_MBOX-010_place_to_category_output_11,MBOX-010,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,146.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0011_MBOX-011_scan_event_7,MBOX-011,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0011_MBOX-011_place_to_category_output_11,MBOX-011,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,356.000,212.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0012_MBOX-012_scan_event_7,MBOX-012,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0012_MBOX-012_place_to_category_output_11,MBOX-012,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,146.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0013_MBOX-013_scan_event_7,MBOX-013,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0013_MBOX-013_place_to_category_output_11,MBOX-013,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,356.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0014_MBOX-014_scan_event_7,MBOX-014,scan_event,SCAN_BARCODE,Category A,category_A_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0014_MBOX-014_place_to_category_output_11,MBOX-014,place_to_category_output,PLACE_TUBE,Category A,category_A_output_box,174.000,212.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0015_MBOX-015_scan_event_7,MBOX-015,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0015_MBOX-015_place_to_category_output_11,MBOX-015,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,384.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0016_MBOX-016_scan_event_7,MBOX-016,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0016_MBOX-016_place_to_category_output_11,MBOX-016,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,174.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0017_MBOX-017_scan_event_7,MBOX-017,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0017_MBOX-017_place_to_category_output_11,MBOX-017,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,384.000,2.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0018_MBOX-018_queued_category_hold_1,MBOX-018,category_hold,HOLD_CATEGORY,,,-260.000,271.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0019_MBOX-019_scan_event_7,MBOX-019,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0019_MBOX-019_place_to_manual_review_11,MBOX-019,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-180.000,-286.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0020_MBOX-020_scan_event_7,MBOX-020,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0020_MBOX-020_place_to_category_output_11,MBOX-020,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,412.000,212.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0021_MBOX-021_scan_event_7,MBOX-021,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0021_MBOX-021_place_to_category_output_11,MBOX-021,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,202.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0022_MBOX-022_scan_event_7,MBOX-022,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0022_MBOX-022_place_to_category_output_11,MBOX-022,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,412.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0023_MBOX-023_queued_queued_pending_sample_1,MBOX-023,queued_pending_sample,SKIP_HELD_CATEGORY,,,-288.000,243.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0024_MBOX-024_scan_event_7,MBOX-024,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0024_MBOX-024_place_to_category_output_11,MBOX-024,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,440.000,212.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0025_MBOX-025_scan_event_7,MBOX-025,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0025_MBOX-025_place_to_category_output_11,MBOX-025,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,230.000,2.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0026_MBOX-026_scan_event_7,MBOX-026,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0026_MBOX-026_place_to_category_output_11,MBOX-026,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,440.000,2.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0027_MBOX-027_queued_queued_pending_sample_1,MBOX-027,queued_pending_sample,SKIP_HELD_CATEGORY,,,-344.000,197.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0028_MBOX-028_scan_event_7,MBOX-028,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0028_MBOX-028_place_to_category_output_11,MBOX-028,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,300.000,184.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0029_MBOX-029_scan_event_7,MBOX-029,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0029_MBOX-029_place_to_category_output_11,MBOX-029,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,90.000,-26.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0030_MBOX-030_scan_event_7,MBOX-030,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0030_MBOX-030_place_to_category_output_11,MBOX-030,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,300.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0031_MBOX-031_queued_queued_pending_sample_1,MBOX-031,queued_pending_sample,SKIP_HELD_CATEGORY,,,-400.000,169.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0032_MBOX-032_scan_event_7,MBOX-032,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0032_MBOX-032_place_to_category_output_11,MBOX-032,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,328.000,184.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0033_MBOX-033_scan_event_7,MBOX-033,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0033_MBOX-033_place_to_category_output_11,MBOX-033,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,118.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0034_MBOX-034_scan_event_7,MBOX-034,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0034_MBOX-034_place_to_category_output_11,MBOX-034,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,328.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0035_MBOX-035_queued_queued_pending_sample_1,MBOX-035,queued_pending_sample,SKIP_HELD_CATEGORY,,,-288.000,169.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0036_MBOX-036_scan_event_7,MBOX-036,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0036_MBOX-036_place_to_category_output_11,MBOX-036,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,356.000,184.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0037_MBOX-037_scan_event_7,MBOX-037,scan_event,SCAN_BARCODE,,manual_review_bin,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0037_MBOX-037_place_to_manual_review_11,MBOX-037,place_to_manual_review,PLACE_TUBE,,manual_review_bin,-152.000,-286.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0038_MBOX-038_scan_event_7,MBOX-038,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0038_MBOX-038_place_to_category_output_11,MBOX-038,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,146.000,-26.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0039_MBOX-039_scan_event_7,MBOX-039,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0039_MBOX-039_place_to_category_output_11,MBOX-039,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,356.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0040_MBOX-040_queued_queued_pending_sample_1,MBOX-040,queued_pending_sample,SKIP_HELD_CATEGORY,,,-316.000,141.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0041_MBOX-041_scan_event_7,MBOX-041,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0041_MBOX-041_place_to_category_output_11,MBOX-041,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,384.000,184.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0042_MBOX-042_scan_event_7,MBOX-042,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0042_MBOX-042_place_to_category_output_11,MBOX-042,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,174.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0043_MBOX-043_scan_event_7,MBOX-043,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0043_MBOX-043_place_to_category_output_11,MBOX-043,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,384.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0044_MBOX-044_queued_queued_pending_sample_1,MBOX-044,queued_pending_sample,SKIP_HELD_CATEGORY,,,-372.000,113.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0045_MBOX-045_scan_event_7,MBOX-045,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0045_MBOX-045_place_to_category_output_11,MBOX-045,place_to_category_output,PLACE_TUBE,Category B,category_B_output_box,412.000,184.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0046_MBOX-046_scan_event_7,MBOX-046,scan_event,SCAN_BARCODE,Category C,category_C_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0046_MBOX-046_place_to_category_output_11,MBOX-046,place_to_category_output,PLACE_TUBE,Category C,category_C_output_box,202.000,-26.000,45.000,trajectory event
forced_category_A_full,forced_category_A_full_0047_MBOX-047_scan_event_7,MBOX-047,scan_event,SCAN_BARCODE,Category D,category_D_output_box,-140.000,60.000,75.000,trajectory event
forced_category_A_full,forced_category_A_full_0047_MBOX-047_place_to_category_output_11,MBOX-047,place_to_category_output,PLACE_TUBE,Category D,category_D_output_box,412.000,-26.000,70.000,trajectory event
forced_category_A_full,forced_category_A_full_0048_MBOX-048_queued_queued_pending_sample_1,MBOX-048,queued_pending_sample,SKIP_HELD_CATEGORY,,,-260.000,113.000,200.000,trajectory event
forced_category_A_full,forced_category_A_full_0049_MBOX-049_scan_event_7,MBOX-049,scan_event,SCAN_BARCODE,Category B,category_B_output_box,-140.000,60.000,75.000,trajectory event
