animation_id,frame_id,run_id,sample_id,state,category,x_mm,y_mm,target_zone,event_type,event_label,notes
manual_review_pause_alarm,1,forced_manual_review_full,MBOX-001,MOVE_SAFE_ABOVE_INPUT,Category A,-400.000,327.000,output_A,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,2,forced_manual_review_full,MBOX-001,PICK_TUBE,Category A,-400.000,327.000,output_A,pick,pick tube,pick tube
manual_review_pause_alarm,3,forced_manual_review_full,MBOX-001,LIFT_TO_SAFE_Z,Category A,-400.000,327.000,output_A,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,4,forced_manual_review_full,MBOX-001,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,5,forced_manual_review_full,MBOX-001,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
manual_review_pause_alarm,6,forced_manual_review_full,MBOX-001,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
manual_review_pause_alarm,7,forced_manual_review_full,MBOX-001,MOVE_SAFE_ABOVE_TARGET,Category A,90.000,212.000,output_A,move_to_output,move to target,move above target
manual_review_pause_alarm,8,forced_manual_review_full,MBOX-001,PLACE_TUBE,Category A,90.000,212.000,output_A,place_to_output,place to Category A,place tube
manual_review_pause_alarm,9,forced_manual_review_full,MBOX-001,RETREAT_TO_SAFE_Z,Category A,90.000,212.000,output_A,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,10,forced_manual_review_full,MBOX-002,PICK_TUBE,Category B,-372.000,327.000,output_B,pick,pick tube,pick tube
manual_review_pause_alarm,11,forced_manual_review_full,MBOX-002,APPROACH_SCAN_STATION,Category B,-140.000,60.000,output_B,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,12,forced_manual_review_full,MBOX-002,LIFT_TO_SAFE_Z_AFTER_SCAN,Category B,-140.000,60.000,output_B,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,13,forced_manual_review_full,MBOX-002,PLACE_TUBE,Category B,300.000,212.000,output_B,place_to_output,place to Category B,place tube
manual_review_pause_alarm,14,forced_manual_review_full,MBOX-003,APPROACH_INPUT_SLOT,Category C,-344.000,327.000,output_C,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,15,forced_manual_review_full,MBOX-003,MOVE_SAFE_ABOVE_SCAN,Category C,-140.000,60.000,output_C,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,16,forced_manual_review_full,MBOX-003,CLASSIFY_SAMPLE,Category C,-140.000,60.000,output_C,classify,classify sample,scan and classify
manual_review_pause_alarm,17,forced_manual_review_full,MBOX-003,APPROACH_TARGET_SLOT,Category C,90.000,2.000,output_C,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,18,forced_manual_review_full,MBOX-004,MOVE_SAFE_ABOVE_INPUT,Category D,-316.000,327.000,output_D,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,19,forced_manual_review_full,MBOX-004,LIFT_TO_SAFE_Z,Category D,-316.000,327.000,output_D,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,20,forced_manual_review_full,MBOX-004,SCAN_BARCODE,Category D,-140.000,60.000,output_D,scan,scan barcode,scan and classify
manual_review_pause_alarm,21,forced_manual_review_full,MBOX-004,MOVE_SAFE_ABOVE_TARGET,Category D,300.000,2.000,output_D,move_to_output,move to target,move above target
manual_review_pause_alarm,22,forced_manual_review_full,MBOX-004,RETREAT_TO_SAFE_Z,Category D,300.000,2.000,output_D,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,23,forced_manual_review_full,MBOX-005,PICK_TUBE,manual_review,-288.000,327.000,manual_review,pick,pick tube,pick tube
manual_review_pause_alarm,24,forced_manual_review_full,MBOX-005,APPROACH_SCAN_STATION,manual_review,-140.000,60.000,manual_review,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,25,forced_manual_review_full,MBOX-005,LIFT_TO_SAFE_Z_AFTER_SCAN,manual_review,-140.000,60.000,manual_review,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,26,forced_manual_review_full,MBOX-005,PLACE_TUBE,manual_review,-208.000,-286.000,manual_review,place_to_manual_review,place to manual review,place tube
manual_review_pause_alarm,27,forced_manual_review_full,MBOX-006,APPROACH_INPUT_SLOT,Category A,-260.000,327.000,output_A,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,28,forced_manual_review_full,MBOX-006,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,29,forced_manual_review_full,MBOX-006,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
manual_review_pause_alarm,30,forced_manual_review_full,MBOX-006,APPROACH_TARGET_SLOT,Category A,118.000,212.000,output_A,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,31,forced_manual_review_full,MBOX-007,MOVE_SAFE_ABOVE_INPUT,Category B,-400.000,299.000,output_B,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,32,forced_manual_review_full,MBOX-007,LIFT_TO_SAFE_Z,Category B,-400.000,299.000,output_B,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,33,forced_manual_review_full,MBOX-007,SCAN_BARCODE,Category B,-140.000,60.000,output_B,scan,scan barcode,scan and classify
manual_review_pause_alarm,34,forced_manual_review_full,MBOX-007,MOVE_SAFE_ABOVE_TARGET,Category B,328.000,212.000,output_B,move_to_output,move to target,move above target
manual_review_pause_alarm,35,forced_manual_review_full,MBOX-007,RETREAT_TO_SAFE_Z,Category B,328.000,212.000,output_B,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,36,forced_manual_review_full,MBOX-008,PICK_TUBE,Category C,-372.000,299.000,output_C,pick,pick tube,pick tube
manual_review_pause_alarm,37,forced_manual_review_full,MBOX-008,APPROACH_SCAN_STATION,Category C,-140.000,60.000,output_C,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,38,forced_manual_review_full,MBOX-008,LIFT_TO_SAFE_Z_AFTER_SCAN,Category C,-140.000,60.000,output_C,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,39,forced_manual_review_full,MBOX-008,PLACE_TUBE,Category C,118.000,2.000,output_C,place_to_output,place to Category C,place tube
manual_review_pause_alarm,40,forced_manual_review_full,MBOX-009,APPROACH_INPUT_SLOT,Category D,-344.000,299.000,output_D,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,41,forced_manual_review_full,MBOX-009,MOVE_SAFE_ABOVE_SCAN,Category D,-140.000,60.000,output_D,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,42,forced_manual_review_full,MBOX-009,CLASSIFY_SAMPLE,Category D,-140.000,60.000,output_D,classify,classify sample,scan and classify
manual_review_pause_alarm,43,forced_manual_review_full,MBOX-009,APPROACH_TARGET_SLOT,Category D,328.000,2.000,output_D,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,44,forced_manual_review_full,MBOX-010,MOVE_SAFE_ABOVE_INPUT,Category A,-316.000,299.000,output_A,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,45,forced_manual_review_full,MBOX-010,LIFT_TO_SAFE_Z,Category A,-316.000,299.000,output_A,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,46,forced_manual_review_full,MBOX-010,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
manual_review_pause_alarm,47,forced_manual_review_full,MBOX-010,MOVE_SAFE_ABOVE_TARGET,Category A,146.000,212.000,output_A,move_to_output,move to target,move above target
manual_review_pause_alarm,48,forced_manual_review_full,MBOX-010,RETREAT_TO_SAFE_Z,Category A,146.000,212.000,output_A,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,49,forced_manual_review_full,MBOX-011,PICK_TUBE,Category B,-288.000,299.000,output_B,pick,pick tube,pick tube
manual_review_pause_alarm,50,forced_manual_review_full,MBOX-011,APPROACH_SCAN_STATION,Category B,-140.000,60.000,output_B,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,51,forced_manual_review_full,MBOX-011,LIFT_TO_SAFE_Z_AFTER_SCAN,Category B,-140.000,60.000,output_B,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,52,forced_manual_review_full,MBOX-011,PLACE_TUBE,Category B,356.000,212.000,output_B,place_to_output,place to Category B,place tube
manual_review_pause_alarm,53,forced_manual_review_full,MBOX-012,APPROACH_INPUT_SLOT,Category C,-260.000,299.000,output_C,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,54,forced_manual_review_full,MBOX-012,MOVE_SAFE_ABOVE_SCAN,Category C,-140.000,60.000,output_C,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,55,forced_manual_review_full,MBOX-012,CLASSIFY_SAMPLE,Category C,-140.000,60.000,output_C,classify,classify sample,scan and classify
manual_review_pause_alarm,56,forced_manual_review_full,MBOX-012,APPROACH_TARGET_SLOT,Category C,146.000,2.000,output_C,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,57,forced_manual_review_full,MBOX-013,MOVE_SAFE_ABOVE_INPUT,Category D,-400.000,271.000,output_D,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,58,forced_manual_review_full,MBOX-013,LIFT_TO_SAFE_Z,Category D,-400.000,271.000,output_D,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,59,forced_manual_review_full,MBOX-013,SCAN_BARCODE,Category D,-140.000,60.000,output_D,scan,scan barcode,scan and classify
manual_review_pause_alarm,60,forced_manual_review_full,MBOX-013,MOVE_SAFE_ABOVE_TARGET,Category D,356.000,2.000,output_D,move_to_output,move to target,move above target
manual_review_pause_alarm,61,forced_manual_review_full,MBOX-013,RETREAT_TO_SAFE_Z,Category D,356.000,2.000,output_D,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,62,forced_manual_review_full,MBOX-014,PICK_TUBE,Category A,-372.000,271.000,output_A,pick,pick tube,pick tube
manual_review_pause_alarm,63,forced_manual_review_full,MBOX-014,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,64,forced_manual_review_full,MBOX-014,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,65,forced_manual_review_full,MBOX-014,PLACE_TUBE,Category A,174.000,212.000,output_A,place_to_output,place to Category A,place tube
manual_review_pause_alarm,66,forced_manual_review_full,MBOX-015,APPROACH_INPUT_SLOT,Category B,-344.000,271.000,output_B,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,67,forced_manual_review_full,MBOX-015,MOVE_SAFE_ABOVE_SCAN,Category B,-140.000,60.000,output_B,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,68,forced_manual_review_full,MBOX-015,CLASSIFY_SAMPLE,Category B,-140.000,60.000,output_B,classify,classify sample,scan and classify
manual_review_pause_alarm,69,forced_manual_review_full,MBOX-015,APPROACH_TARGET_SLOT,Category B,384.000,212.000,output_B,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,70,forced_manual_review_full,MBOX-016,MOVE_SAFE_ABOVE_INPUT,Category C,-316.000,271.000,output_C,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,71,forced_manual_review_full,MBOX-016,LIFT_TO_SAFE_Z,Category C,-316.000,271.000,output_C,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,72,forced_manual_review_full,MBOX-016,SCAN_BARCODE,Category C,-140.000,60.000,output_C,scan,scan barcode,scan and classify
manual_review_pause_alarm,73,forced_manual_review_full,MBOX-016,MOVE_SAFE_ABOVE_TARGET,Category C,174.000,2.000,output_C,move_to_output,move to target,move above target
manual_review_pause_alarm,74,forced_manual_review_full,MBOX-016,RETREAT_TO_SAFE_Z,Category C,174.000,2.000,output_C,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,75,forced_manual_review_full,MBOX-017,PICK_TUBE,Category D,-288.000,271.000,output_D,pick,pick tube,pick tube
manual_review_pause_alarm,76,forced_manual_review_full,MBOX-017,APPROACH_SCAN_STATION,Category D,-140.000,60.000,output_D,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,77,forced_manual_review_full,MBOX-017,LIFT_TO_SAFE_Z_AFTER_SCAN,Category D,-140.000,60.000,output_D,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,78,forced_manual_review_full,MBOX-017,PLACE_TUBE,Category D,384.000,2.000,output_D,place_to_output,place to Category D,place tube
manual_review_pause_alarm,79,forced_manual_review_full,MBOX-018,APPROACH_INPUT_SLOT,Category A,-260.000,271.000,output_A,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,80,forced_manual_review_full,MBOX-018,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,81,forced_manual_review_full,MBOX-018,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
manual_review_pause_alarm,82,forced_manual_review_full,MBOX-018,APPROACH_TARGET_SLOT,Category A,202.000,212.000,output_A,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,83,forced_manual_review_full,MBOX-019,MOVE_SAFE_ABOVE_INPUT,manual_review,-400.000,243.000,manual_review,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,84,forced_manual_review_full,MBOX-019,LIFT_TO_SAFE_Z,manual_review,-400.000,243.000,manual_review,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,85,forced_manual_review_full,MBOX-019,SCAN_BARCODE,manual_review,-140.000,60.000,manual_review,scan,scan barcode,scan and classify
manual_review_pause_alarm,86,forced_manual_review_full,MBOX-019,MOVE_SAFE_ABOVE_TARGET,manual_review,-180.000,-286.000,manual_review,move_to_output,move to target,move above target
manual_review_pause_alarm,87,forced_manual_review_full,MBOX-019,PLACE_TUBE,manual_review,-180.000,-286.000,manual_review,place_to_manual_review,place to manual review,place tube
manual_review_pause_alarm,88,forced_manual_review_full,MBOX-019,RETREAT_TO_SAFE_Z,manual_review,-180.000,-286.000,manual_review,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,89,forced_manual_review_full,MBOX-020,PICK_TUBE,Category B,-372.000,243.000,output_B,pick,pick tube,pick tube
manual_review_pause_alarm,90,forced_manual_review_full,MBOX-020,APPROACH_SCAN_STATION,Category B,-140.000,60.000,output_B,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,91,forced_manual_review_full,MBOX-020,LIFT_TO_SAFE_Z_AFTER_SCAN,Category B,-140.000,60.000,output_B,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,92,forced_manual_review_full,MBOX-020,PLACE_TUBE,Category B,412.000,212.000,output_B,place_to_output,place to Category B,place tube
manual_review_pause_alarm,93,forced_manual_review_full,MBOX-021,APPROACH_INPUT_SLOT,Category C,-344.000,243.000,output_C,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,94,forced_manual_review_full,MBOX-021,MOVE_SAFE_ABOVE_SCAN,Category C,-140.000,60.000,output_C,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,95,forced_manual_review_full,MBOX-021,CLASSIFY_SAMPLE,Category C,-140.000,60.000,output_C,classify,classify sample,scan and classify
manual_review_pause_alarm,96,forced_manual_review_full,MBOX-021,APPROACH_TARGET_SLOT,Category C,202.000,2.000,output_C,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,97,forced_manual_review_full,MBOX-022,MOVE_SAFE_ABOVE_INPUT,Category D,-316.000,243.000,output_D,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,98,forced_manual_review_full,MBOX-022,LIFT_TO_SAFE_Z,Category D,-316.000,243.000,output_D,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,99,forced_manual_review_full,MBOX-022,SCAN_BARCODE,Category D,-140.000,60.000,output_D,scan,scan barcode,scan and classify
manual_review_pause_alarm,100,forced_manual_review_full,MBOX-022,MOVE_SAFE_ABOVE_TARGET,Category D,412.000,2.000,output_D,move_to_output,move to target,move above target
manual_review_pause_alarm,101,forced_manual_review_full,MBOX-022,RETREAT_TO_SAFE_Z,Category D,412.000,2.000,output_D,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,102,forced_manual_review_full,MBOX-023,PICK_TUBE,Category A,-288.000,243.000,output_A,pick,pick tube,pick tube
manual_review_pause_alarm,103,forced_manual_review_full,MBOX-023,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,104,forced_manual_review_full,MBOX-023,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,105,forced_manual_review_full,MBOX-023,PLACE_TUBE,Category A,230.000,212.000,output_A,place_to_output,place to Category A,place tube
manual_review_pause_alarm,106,forced_manual_review_full,MBOX-024,APPROACH_INPUT_SLOT,Category B,-260.000,243.000,output_B,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,107,forced_manual_review_full,MBOX-024,MOVE_SAFE_ABOVE_SCAN,Category B,-140.000,60.000,output_B,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,108,forced_manual_review_full,MBOX-024,CLASSIFY_SAMPLE,Category B,-140.000,60.000,output_B,classify,classify sample,scan and classify
manual_review_pause_alarm,109,forced_manual_review_full,MBOX-024,APPROACH_TARGET_SLOT,Category B,440.000,212.000,output_B,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,110,forced_manual_review_full,MBOX-025,MOVE_SAFE_ABOVE_INPUT,Category C,-400.000,197.000,output_C,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,111,forced_manual_review_full,MBOX-025,LIFT_TO_SAFE_Z,Category C,-400.000,197.000,output_C,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,112,forced_manual_review_full,MBOX-025,SCAN_BARCODE,Category C,-140.000,60.000,output_C,scan,scan barcode,scan and classify
manual_review_pause_alarm,113,forced_manual_review_full,MBOX-025,MOVE_SAFE_ABOVE_TARGET,Category C,230.000,2.000,output_C,move_to_output,move to target,move above target
manual_review_pause_alarm,114,forced_manual_review_full,MBOX-025,RETREAT_TO_SAFE_Z,Category C,230.000,2.000,output_C,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,115,forced_manual_review_full,MBOX-026,PICK_TUBE,Category D,-372.000,197.000,output_D,pick,pick tube,pick tube
manual_review_pause_alarm,116,forced_manual_review_full,MBOX-026,APPROACH_SCAN_STATION,Category D,-140.000,60.000,output_D,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,117,forced_manual_review_full,MBOX-026,LIFT_TO_SAFE_Z_AFTER_SCAN,Category D,-140.000,60.000,output_D,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,118,forced_manual_review_full,MBOX-026,PLACE_TUBE,Category D,440.000,2.000,output_D,place_to_output,place to Category D,place tube
manual_review_pause_alarm,119,forced_manual_review_full,MBOX-027,APPROACH_INPUT_SLOT,Category A,-344.000,197.000,output_A,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,120,forced_manual_review_full,MBOX-027,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,121,forced_manual_review_full,MBOX-027,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
manual_review_pause_alarm,122,forced_manual_review_full,MBOX-027,APPROACH_TARGET_SLOT,Category A,90.000,184.000,output_A,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,123,forced_manual_review_full,MBOX-028,MOVE_SAFE_ABOVE_INPUT,Category B,-316.000,197.000,output_B,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,124,forced_manual_review_full,MBOX-028,LIFT_TO_SAFE_Z,Category B,-316.000,197.000,output_B,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,125,forced_manual_review_full,MBOX-028,SCAN_BARCODE,Category B,-140.000,60.000,output_B,scan,scan barcode,scan and classify
manual_review_pause_alarm,126,forced_manual_review_full,MBOX-028,MOVE_SAFE_ABOVE_TARGET,Category B,300.000,184.000,output_B,move_to_output,move to target,move above target
manual_review_pause_alarm,127,forced_manual_review_full,MBOX-028,RETREAT_TO_SAFE_Z,Category B,300.000,184.000,output_B,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,128,forced_manual_review_full,MBOX-029,PICK_TUBE,Category C,-288.000,197.000,output_C,pick,pick tube,pick tube
manual_review_pause_alarm,129,forced_manual_review_full,MBOX-029,APPROACH_SCAN_STATION,Category C,-140.000,60.000,output_C,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,130,forced_manual_review_full,MBOX-029,LIFT_TO_SAFE_Z_AFTER_SCAN,Category C,-140.000,60.000,output_C,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,131,forced_manual_review_full,MBOX-029,PLACE_TUBE,Category C,90.000,-26.000,output_C,place_to_output,place to Category C,place tube
manual_review_pause_alarm,132,forced_manual_review_full,MBOX-030,APPROACH_INPUT_SLOT,Category D,-260.000,197.000,output_D,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,133,forced_manual_review_full,MBOX-030,MOVE_SAFE_ABOVE_SCAN,Category D,-140.000,60.000,output_D,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,134,forced_manual_review_full,MBOX-030,CLASSIFY_SAMPLE,Category D,-140.000,60.000,output_D,classify,classify sample,scan and classify
manual_review_pause_alarm,135,forced_manual_review_full,MBOX-030,APPROACH_TARGET_SLOT,Category D,300.000,-26.000,output_D,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,136,forced_manual_review_full,MBOX-031,MOVE_SAFE_ABOVE_INPUT,Category A,-400.000,169.000,output_A,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,137,forced_manual_review_full,MBOX-031,LIFT_TO_SAFE_Z,Category A,-400.000,169.000,output_A,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,138,forced_manual_review_full,MBOX-031,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
manual_review_pause_alarm,139,forced_manual_review_full,MBOX-031,MOVE_SAFE_ABOVE_TARGET,Category A,118.000,184.000,output_A,move_to_output,move to target,move above target
manual_review_pause_alarm,140,forced_manual_review_full,MBOX-031,RETREAT_TO_SAFE_Z,Category A,118.000,184.000,output_A,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,141,forced_manual_review_full,MBOX-032,PICK_TUBE,Category B,-372.000,169.000,output_B,pick,pick tube,pick tube
manual_review_pause_alarm,142,forced_manual_review_full,MBOX-032,APPROACH_SCAN_STATION,Category B,-140.000,60.000,output_B,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,143,forced_manual_review_full,MBOX-032,LIFT_TO_SAFE_Z_AFTER_SCAN,Category B,-140.000,60.000,output_B,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,144,forced_manual_review_full,MBOX-032,PLACE_TUBE,Category B,328.000,184.000,output_B,place_to_output,place to Category B,place tube
manual_review_pause_alarm,145,forced_manual_review_full,MBOX-033,APPROACH_INPUT_SLOT,Category C,-344.000,169.000,output_C,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,146,forced_manual_review_full,MBOX-033,MOVE_SAFE_ABOVE_SCAN,Category C,-140.000,60.000,output_C,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,147,forced_manual_review_full,MBOX-033,CLASSIFY_SAMPLE,Category C,-140.000,60.000,output_C,classify,classify sample,scan and classify
manual_review_pause_alarm,148,forced_manual_review_full,MBOX-033,APPROACH_TARGET_SLOT,Category C,118.000,-26.000,output_C,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,149,forced_manual_review_full,MBOX-034,MOVE_SAFE_ABOVE_INPUT,Category D,-316.000,169.000,output_D,move_to_input,move to input,move to input safe height
manual_review_pause_alarm,150,forced_manual_review_full,MBOX-034,LIFT_TO_SAFE_Z,Category D,-316.000,169.000,output_D,trajectory,LIFT_TO_SAFE_Z,lift picked tube
manual_review_pause_alarm,151,forced_manual_review_full,MBOX-034,SCAN_BARCODE,Category D,-140.000,60.000,output_D,scan,scan barcode,scan and classify
manual_review_pause_alarm,152,forced_manual_review_full,MBOX-034,MOVE_SAFE_ABOVE_TARGET,Category D,328.000,-26.000,output_D,move_to_output,move to target,move above target
manual_review_pause_alarm,153,forced_manual_review_full,MBOX-034,RETREAT_TO_SAFE_Z,Category D,328.000,-26.000,output_D,trajectory,RETREAT_TO_SAFE_Z,retreat after place
manual_review_pause_alarm,154,forced_manual_review_full,MBOX-035,PICK_TUBE,Category A,-288.000,169.000,output_A,pick,pick tube,pick tube
manual_review_pause_alarm,155,forced_manual_review_full,MBOX-035,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,trajectory,APPROACH_SCAN_STATION,approach scan station
manual_review_pause_alarm,156,forced_manual_review_full,MBOX-035,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
manual_review_pause_alarm,157,forced_manual_review_full,MBOX-035,PLACE_TUBE,Category A,146.000,184.000,output_A,place_to_output,place to Category A,place tube
manual_review_pause_alarm,158,forced_manual_review_full,MBOX-036,APPROACH_INPUT_SLOT,Category B,-260.000,169.000,output_B,trajectory,APPROACH_INPUT_SLOT,approach input slot
manual_review_pause_alarm,159,forced_manual_review_full,MBOX-036,MOVE_SAFE_ABOVE_SCAN,Category B,-140.000,60.000,output_B,move_to_scan,move to scan,move above scan station
manual_review_pause_alarm,160,forced_manual_review_full,MBOX-036,CLASSIFY_SAMPLE,Category B,-140.000,60.000,output_B,classify,classify sample,scan and classify
manual_review_pause_alarm,161,forced_manual_review_full,MBOX-036,APPROACH_TARGET_SLOT,Category B,356.000,184.000,output_B,trajectory,APPROACH_TARGET_SLOT,approach target slot
manual_review_pause_alarm,162,forced_manual_review_full,MBOX-037,MOVE_SAFE_ABOVE_INPUT,manual_review,-400.000,141.000,manual_review,move_to_input,move to input,move to input safe height
