run_id,sample_id,input_box_id,input_slot_id,tube_height_mm,category,barcode_status,is_abnormal,target_zone,target_box_id,target_slot_id,num_waypoints,estimated_xy_distance_mm,estimated_z_distance_mm,uses_manual_review,was_queued,queue_wait_event,final_status,notes
forced_category_A_full,MBOX-038,input_box_2,C2,100,Category C,success,no,output_C,category_C_output_box,B3,12,544.384,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0038_MBOX-038
forced_category_A_full,MBOX-039,input_box_2,C3,75,Category D,success,no,output_D,category_D_output_box,B3,12,722.893,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0039_MBOX-039
forced_category_A_full,MBOX-040,input_box_2,C4,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0040_MBOX-040_queued
forced_category_A_full,MBOX-041,input_box_2,C5,100,Category B,success,no,output_B,category_B_output_box,B4,12,707.188,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0041_MBOX-041
forced_category_A_full,MBOX-042,input_box_2,C6,75,Category C,success,no,output_C,category_C_output_box,B4,12,470.343,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0042_MBOX-042
forced_category_A_full,MBOX-043,input_box_2,D1,75,Category D,success,no,output_D,category_D_output_box,B4,12,796.357,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0043_MBOX-043
forced_category_A_full,MBOX-044,input_box_2,D2,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0044_MBOX-044_queued
forced_category_A_full,MBOX-045,input_box_2,D3,75,Category B,success,no,output_B,category_B_output_box,B5,12,776.529,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0045_MBOX-045
forced_category_A_full,MBOX-046,input_box_2,D4,75,Category C,success,no,output_C,category_C_output_box,B5,12,536.454,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0046_MBOX-046
forced_category_A_full,MBOX-047,input_box_2,D5,100,Category D,success,no,output_D,category_D_output_box,B5,12,715.863,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0047_MBOX-047
forced_category_A_full,MBOX-048,input_box_2,D6,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0048_MBOX-048_queued
forced_category_A_full,MBOX-049,input_box_3,A1,75,Category B,success,no,output_B,category_B_output_box,B6,12,853.201,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0049_MBOX-049
forced_category_A_full,MBOX-050,input_box_3,A2,100,Category C,success,no,output_C,category_C_output_box,B6,12,611.969,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0050_MBOX-050
forced_category_A_full,MBOX-051,input_box_3,A3,75,Category D,success,no,output_D,category_D_output_box,B6,12,790.461,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0051_MBOX-051
forced_category_A_full,MBOX-052,input_box_3,A4,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0052_MBOX-052_queued
forced_category_A_full,MBOX-053,input_box_3,A5,100,Category B,success,no,output_B,category_B_output_box,C1,12,598.516,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0053_MBOX-053
forced_category_A_full,MBOX-054,input_box_3,A6,75,Category C,success,no,output_C,category_C_output_box,C1,12,376.906,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0054_MBOX-054
forced_category_A_full,MBOX-055,input_box_3,B1,75,Category D,success,no,output_D,category_D_output_box,C1,12,715.375,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0055_MBOX-055
forced_category_A_full,MBOX-056,input_box_3,B2,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0056_MBOX-056_queued
forced_category_A_full,MBOX-057,input_box_3,B3,75,Category B,success,no,output_B,category_B_output_box,C2,12,682.823,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0057_MBOX-057
forced_category_A_full,MBOX-058,input_box_3,B4,75,unknown,success,yes,manual_review,manual_review_bin,B1,12,557.380,850.000,yes,no,,placed_manual_review,trajectory_id=forced_category_A_full_0058_MBOX-058
forced_category_A_full,MBOX-059,input_box_3,B5,100,Category C,success,no,output_C,category_C_output_box,C2,12,431.546,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0059_MBOX-059
forced_category_A_full,MBOX-060,input_box_3,B6,75,Category D,success,no,output_D,category_D_output_box,C2,12,603.508,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0060_MBOX-060
forced_category_A_full,MBOX-061,input_box_3,C1,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0061_MBOX-061_queued
forced_category_A_full,MBOX-062,input_box_3,C2,100,Category B,success,no,output_B,category_B_output_box,C3,12,742.323,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0062_MBOX-062
forced_category_A_full,MBOX-063,input_box_3,C3,75,Category C,success,no,output_C,category_C_output_box,C3,12,517.685,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0063_MBOX-063
forced_category_A_full,MBOX-064,input_box_3,C4,75,Category D,success,no,output_D,category_D_output_box,C3,12,691.626,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0064_MBOX-064
forced_category_A_full,MBOX-065,input_box_3,C5,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0065_MBOX-065_queued
forced_category_A_full,MBOX-066,input_box_3,C6,75,Category B,success,no,output_B,category_B_output_box,C4,12,662.340,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0066_MBOX-066
forced_category_A_full,MBOX-067,input_box_3,D1,75,Category C,success,no,output_C,category_C_output_box,C4,12,605.216,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0067_MBOX-067
forced_category_A_full,MBOX-068,input_box_3,D2,100,Category D,success,no,output_D,category_D_output_box,C4,12,780.702,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0068_MBOX-068
forced_category_A_full,MBOX-069,input_box_3,D3,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0069_MBOX-069_queued
forced_category_A_full,MBOX-070,input_box_3,D4,75,Category B,success,no,output_B,category_B_output_box,C5,12,752.392,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0070_MBOX-070
forced_category_A_full,MBOX-071,input_box_3,D5,100,Category C,success,no,output_C,category_C_output_box,C5,12,527.332,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0071_MBOX-071
forced_category_A_full,MBOX-072,input_box_3,D6,75,Category D,success,no,output_D,category_D_output_box,C5,12,706.229,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0072_MBOX-072
forced_category_A_full,MBOX-073,input_box_4,A1,75,Category C,success,yes,manual_review,manual_review_bin,B2,12,663.759,850.000,yes,no,,placed_manual_review,trajectory_id=forced_category_A_full_0073_MBOX-073
forced_category_A_full,MBOX-074,input_box_4,A2,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0074_MBOX-074_queued
forced_category_A_full,MBOX-075,input_box_4,A3,75,Category B,success,no,output_B,category_B_output_box,C6,12,826.103,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0075_MBOX-075
forced_category_A_full,MBOX-076,input_box_4,A4,75,Category C,success,no,output_C,category_C_output_box,C6,12,601.885,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0076_MBOX-076
forced_category_A_full,MBOX-077,input_box_4,A5,100,Category D,success,no,output_D,category_D_output_box,C6,12,783.537,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0077_MBOX-077
forced_category_A_full,MBOX-078,input_box_4,A6,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0078_MBOX-078_queued
forced_category_A_full,MBOX-079,input_box_4,B1,75,Category B,success,no,output_B,category_B_output_box,D1,12,745.891,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0079_MBOX-079
forced_category_A_full,MBOX-080,input_box_4,B2,100,Category C,success,no,output_C,category_C_output_box,D1,12,547.116,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0080_MBOX-080
forced_category_A_full,MBOX-081,input_box_4,B3,75,Category D,success,no,output_D,category_D_output_box,D1,12,716.151,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0081_MBOX-081
forced_category_A_full,MBOX-082,input_box_4,B4,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0082_MBOX-082_queued
forced_category_A_full,MBOX-083,input_box_4,B5,100,Category B,success,no,output_B,category_B_output_box,D2,12,684.350,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0083_MBOX-083
forced_category_A_full,MBOX-084,input_box_4,B6,75,Category C,success,no,output_C,category_C_output_box,D2,12,487.372,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0084_MBOX-084
forced_category_A_full,MBOX-085,input_box_4,C1,75,Category D,success,no,output_D,category_D_output_box,D2,12,804.728,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0085_MBOX-085
forced_category_A_full,MBOX-086,input_box_4,C2,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0086_MBOX-086_queued
forced_category_A_full,MBOX-087,input_box_4,C3,75,Category B,success,no,output_B,category_B_output_box,D3,12,772.038,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0087_MBOX-087
forced_category_A_full,MBOX-088,input_box_4,C4,75,Category C,success,no,output_C,category_C_output_box,D3,12,570.344,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0088_MBOX-088
forced_category_A_full,MBOX-089,input_box_4,C5,100,Category D,success,no,output_D,category_D_output_box,D3,12,748.187,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0089_MBOX-089
forced_category_A_full,MBOX-090,input_box_4,C6,75,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0090_MBOX-090_queued
forced_category_A_full,MBOX-091,input_box_4,D1,75,Category D,success,yes,manual_review,manual_review_bin,B3,12,706.531,850.000,yes,no,,placed_manual_review,trajectory_id=forced_category_A_full_0091_MBOX-091
forced_category_A_full,MBOX-092,input_box_4,D2,100,Category B,success,no,output_B,category_B_output_box,D4,12,839.317,750.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0092_MBOX-092
forced_category_A_full,MBOX-093,input_box_4,D3,75,Category C,success,no,output_C,category_C_output_box,D4,12,635.244,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0093_MBOX-093
forced_category_A_full,MBOX-094,input_box_4,D4,75,Category D,success,no,output_D,category_D_output_box,D4,12,814.607,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0094_MBOX-094
forced_category_A_full,MBOX-095,input_box_4,D5,100,Category A,success,no,,,,1,0.000,0.000,no,yes,,queued_pending,trajectory_id=forced_category_A_full_0095_MBOX-095_queued
forced_category_A_full,MBOX-096,input_box_4,D6,75,Category B,success,no,output_B,category_B_output_box,D5,12,795.440,850.000,no,no,,placed_output,trajectory_id=forced_category_A_full_0096_MBOX-096
forced_category_A_full,MBOX-018,input_box_1,C6,75,Category A,success,no,output_A,category_A_output_box,A1,12,518.425,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0097_MBOX-018
forced_category_A_full,MBOX-023,input_box_1,D5,100,Category A,success,no,output_A,category_A_output_box,A2,12,534.803,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0098_MBOX-023
forced_category_A_full,MBOX-027,input_box_2,A3,75,Category A,success,no,output_A,category_A_output_box,A3,12,569.616,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0099_MBOX-027
forced_category_A_full,MBOX-031,input_box_2,B1,75,Category A,success,no,output_A,category_A_output_box,A4,12,630.779,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0100_MBOX-031
forced_category_A_full,MBOX-035,input_box_2,B5,100,Category A,success,no,output_A,category_A_output_box,A5,12,558.064,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0101_MBOX-035
forced_category_A_full,MBOX-040,input_box_2,C4,75,Category A,success,no,output_A,category_A_output_box,A6,12,593.750,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0102_MBOX-040
forced_category_A_full,MBOX-044,input_box_2,D2,100,Category A,success,no,output_A,category_A_output_box,B1,12,499.274,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0103_MBOX-044
forced_category_A_full,MBOX-048,input_box_2,D6,75,Category A,success,no,output_A,category_A_output_box,B2,12,417.435,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0104_MBOX-048
forced_category_A_full,MBOX-052,input_box_3,A4,75,Category A,success,no,output_A,category_A_output_box,B3,12,487.863,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0105_MBOX-052
forced_category_A_full,MBOX-056,input_box_3,B2,100,Category A,success,no,output_A,category_A_output_box,B4,12,570.546,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0106_MBOX-056
forced_category_A_full,MBOX-061,input_box_3,C1,75,Category A,success,no,output_A,category_A_output_box,B5,12,628.363,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0107_MBOX-061
forced_category_A_full,MBOX-065,input_box_3,C5,100,Category A,success,no,output_A,category_A_output_box,B6,12,546.126,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0108_MBOX-065
forced_category_A_full,MBOX-069,input_box_3,D3,75,Category A,success,no,output_A,category_A_output_box,C1,12,467.279,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0109_MBOX-069
forced_category_A_full,MBOX-074,input_box_4,A2,100,Category A,success,no,output_A,category_A_output_box,C2,12,537.871,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0110_MBOX-074
forced_category_A_full,MBOX-078,input_box_4,A6,75,Category A,success,no,output_A,category_A_output_box,C3,12,473.522,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0111_MBOX-078
forced_category_A_full,MBOX-082,input_box_4,B4,75,Category A,success,no,output_A,category_A_output_box,C4,12,560.246,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0112_MBOX-082
forced_category_A_full,MBOX-086,input_box_4,C2,100,Category A,success,no,output_A,category_A_output_box,C5,12,648.246,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0113_MBOX-086
forced_category_A_full,MBOX-090,input_box_4,C6,75,Category A,success,no,output_A,category_A_output_box,C6,12,597.753,850.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0114_MBOX-090
forced_category_A_full,MBOX-095,input_box_4,D5,100,Category A,success,no,output_A,category_A_output_box,D1,12,494.308,750.000,no,yes,forced_category_A_full_EVENT_002;forced_category_A_full_EVENT_003,placed_output,trajectory_id=forced_category_A_full_0115_MBOX-095
forced_manual_review_full,MBOX-001,input_box_1,A1,75,Category A,success,no,output_A,category_A_output_box,A1,12,648.366,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0001_MBOX-001
forced_manual_review_full,MBOX-002,input_box_1,A2,100,Category B,success,no,output_B,category_B_output_box,A1,12,819.228,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0002_MBOX-002
forced_manual_review_full,MBOX-003,input_box_1,A3,75,Category C,success,no,output_C,category_C_output_box,A1,12,573.214,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0003_MBOX-003
forced_manual_review_full,MBOX-004,input_box_1,A4,75,Category D,success,no,output_D,category_D_output_box,A1,12,763.595,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0004_MBOX-004
forced_manual_review_full,MBOX-005,input_box_1,A5,100,unknown,missing,yes,manual_review,manual_review_bin,A1,12,657.894,750.000,yes,no,,placed_manual_review,trajectory_id=forced_manual_review_full_0005_MBOX-005
forced_manual_review_full,MBOX-006,input_box_1,A6,75,Category A,success,no,output_A,category_A_output_box,A2,12,592.173,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0006_MBOX-006
forced_manual_review_full,MBOX-007,input_box_1,B1,75,Category B,success,no,output_B,category_B_output_box,A2,12,845.224,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0007_MBOX-007
forced_manual_review_full,MBOX-008,input_box_1,B2,100,Category C,success,no,output_C,category_C_output_box,A2,12,597.523,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0008_MBOX-008
forced_manual_review_full,MBOX-009,input_box_1,B3,75,Category D,success,no,output_D,category_D_output_box,A2,12,785.805,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0009_MBOX-009
forced_manual_review_full,MBOX-010,input_box_1,B4,75,Category A,success,no,output_A,category_A_output_box,A3,12,620.694,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0010_MBOX-010
forced_manual_review_full,MBOX-011,input_box_1,B5,100,Category B,success,no,output_B,category_B_output_box,A3,12,799.882,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0011_MBOX-011
forced_manual_review_full,MBOX-012,input_box_1,B6,75,Category C,success,no,output_C,category_C_output_box,A3,12,559.256,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0012_MBOX-012
forced_manual_review_full,MBOX-013,input_box_1,C1,75,Category D,success,no,output_D,category_D_output_box,A3,12,834.224,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0013_MBOX-013
forced_manual_review_full,MBOX-014,input_box_1,C2,100,Category A,success,no,output_A,category_A_output_box,A4,12,662.455,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0014_MBOX-014
forced_manual_review_full,MBOX-015,input_box_1,C3,75,Category B,success,no,output_B,category_B_output_box,A4,12,839.092,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0015_MBOX-015
forced_manual_review_full,MBOX-016,input_box_1,C4,75,Category C,success,no,output_C,category_C_output_box,A4,12,594.079,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0016_MBOX-016
forced_manual_review_full,MBOX-017,input_box_1,C5,100,Category D,success,no,output_D,category_D_output_box,A4,12,784.931,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0017_MBOX-017
forced_manual_review_full,MBOX-018,input_box_1,C6,75,Category A,success,no,output_A,category_A_output_box,A5,12,616.993,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0018_MBOX-018
forced_manual_review_full,MBOX-019,input_box_1,D1,75,unknown,fail,yes,manual_review,manual_review_bin,A2,12,666.249,850.000,yes,no,,placed_manual_review,trajectory_id=forced_manual_review_full_0019_MBOX-019
forced_manual_review_full,MBOX-020,input_box_1,D2,100,Category B,success,no,output_B,category_B_output_box,A5,12,868.033,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0020_MBOX-020
forced_manual_review_full,MBOX-021,input_box_1,D3,75,Category C,success,no,output_C,category_C_output_box,A5,12,620.936,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0021_MBOX-021
forced_manual_review_full,MBOX-022,input_box_1,D4,75,Category D,success,no,output_D,category_D_output_box,A5,12,808.938,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0022_MBOX-022
forced_manual_review_full,MBOX-023,input_box_1,D5,100,Category A,success,no,output_A,category_A_output_box,A6,12,635.362,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0023_MBOX-023
forced_manual_review_full,MBOX-024,input_box_1,D6,75,Category B,success,no,output_B,category_B_output_box,A6,12,818.422,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0024_MBOX-024
forced_manual_review_full,MBOX-025,input_box_2,A1,75,Category C,success,no,output_C,category_C_output_box,A6,12,668.404,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0025_MBOX-025
forced_manual_review_full,MBOX-026,input_box_2,A2,100,Category D,success,no,output_D,category_D_output_box,A6,12,852.324,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0026_MBOX-026
forced_manual_review_full,MBOX-027,input_box_2,A3,75,Category A,success,no,output_A,category_A_output_box,B1,12,507.030,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0027_MBOX-027
forced_manual_review_full,MBOX-028,input_box_2,A4,75,Category B,success,no,output_B,category_B_output_box,B1,12,680.175,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0028_MBOX-028
forced_manual_review_full,MBOX-029,input_box_2,A5,100,Category C,success,no,output_C,category_C_output_box,B1,12,447.228,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0029_MBOX-029
forced_manual_review_full,MBOX-030,input_box_2,A6,75,Category D,success,no,output_D,category_D_output_box,B1,12,630.449,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0030_MBOX-030
forced_manual_review_full,MBOX-031,input_box_2,B1,75,Category A,success,no,output_A,category_A_output_box,B2,12,568.175,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0031_MBOX-031
forced_manual_review_full,MBOX-032,input_box_2,B2,100,Category B,success,no,output_B,category_B_output_box,B2,12,740.479,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0032_MBOX-032
forced_manual_review_full,MBOX-033,input_box_2,B3,75,Category C,success,no,output_C,category_C_output_box,B2,12,503.250,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0033_MBOX-033
forced_manual_review_full,MBOX-034,input_box_2,B4,75,Category D,success,no,output_D,category_D_output_box,B2,12,682.855,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0034_MBOX-034
forced_manual_review_full,MBOX-035,input_box_2,B5,100,Category A,success,no,output_A,category_A_output_box,B3,12,495.531,750.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0035_MBOX-035
forced_manual_review_full,MBOX-036,input_box_2,B6,75,Category B,success,no,output_B,category_B_output_box,B3,12,673.379,850.000,no,no,,placed_output,trajectory_id=forced_manual_review_full_0036_MBOX-036
forced_manual_review_full,MBOX-037,input_box_2,C1,75,unknown,invalid,yes,manual_review,manual_review_bin,,8,272.325,540.000,yes,no,forced_manual_review_full_EVENT_001,pause_alarm,trajectory_id=forced_manual_review_full_0037_MBOX-037
