scenario_id,task_id,tube_id,segment_index,motion_type,axis_mode,segment_distance_mm,delta_z_mm,time_model,segment_time_s,time_category,notes
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,5,xy_move_at_safe_z,xy_axes,145.602,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.616,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,9,xy_move_at_safe_z,xy_axes,180.624,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.716,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-030,TUBE-7B1-030,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,1,xy_move_at_safe_z,xy_axes,136.473,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.59,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,5,xy_move_at_safe_z,xy_axes,154.353,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.641,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,9,xy_move_at_safe_z,xy_axes,330.341,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.144,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-031,TUBE-7B1-031,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,1,xy_move_at_safe_z,xy_axes,112.361,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.521,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,5,xy_move_at_safe_z,xy_axes,129.711,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.571,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,9,xy_move_at_safe_z,xy_axes,263.154,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.952,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-032,TUBE-7B1-032,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,1,xy_move_at_safe_z,xy_axes,95.525,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.473,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,5,xy_move_at_safe_z,xy_axes,115.434,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.53,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,9,xy_move_at_safe_z,xy_axes,391.472,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.318,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-033,TUBE-7B1-033,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,1,xy_move_at_safe_z,xy_axes,96.177,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.475,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,5,xy_move_at_safe_z,xy_axes,115.974,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.531,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,9,xy_move_at_safe_z,xy_axes,205.548,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.787,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-034,TUBE-7B1-034,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,1,xy_move_at_safe_z,xy_axes,240.208,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.886,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,5,xy_move_at_safe_z,xy_axes,241.868,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.891,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,9,xy_move_at_safe_z,xy_axes,355.317,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.215,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-035,TUBE-7B1-035,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,1,xy_move_at_safe_z,xy_axes,215.232,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.815,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,5,xy_move_at_safe_z,xy_axes,217.083,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.82,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,9,xy_move_at_safe_z,xy_axes,283.064,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.009,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-036,TUBE-7B1-036,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,1,xy_move_at_safe_z,xy_axes,190.263,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.744,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,5,xy_move_at_safe_z,xy_axes,192.354,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.75,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,9,xy_move_at_safe_z,xy_axes,414.276,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.384,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-037,TUBE-7B1-037,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,1,xy_move_at_safe_z,xy_axes,140.357,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.601,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,5,xy_move_at_safe_z,xy_axes,143.178,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.609,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,9,xy_move_at_safe_z,xy_axes,230.489,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.859,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-038,TUBE-7B1-038,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-039,TUBE-7B1-039,1,xy_move_at_safe_z,xy_axes,115.434,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.53,xy_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-039,TUBE-7B1-039,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-039,TUBE-7B1-039,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-039,TUBE-7B1-039,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
manual_review_limited_capacity,TASK-7B1-039,TUBE-7B1-039,5,xy_move_at_safe_z,xy_axes,118.849,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.54,xy_motion,Concept-level timing assumption.
