scenario_id,task_id,tube_id,time_s,vx_mm_s,vy_mm_s,vz_mm_s,speed_xy_mm_s,motion_type,notes
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.643,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.663,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.683,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.703,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.708,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.708,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.728,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.748,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.768,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.788,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.808,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.828,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.848,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.868,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.888,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.908,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.928,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.948,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.968,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,35.988,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.008,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.028,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.048,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.068,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.088,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.108,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.128,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.148,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.168,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.188,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.208,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.228,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.248,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.268,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.288,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.308,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.328,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.348,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.368,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.388,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.408,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.428,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.448,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.468,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.488,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.508,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.528,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.543,137.725,227.545,0.0,265.979,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.543,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.563,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.583,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.603,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.623,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.643,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.663,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.683,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.703,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.723,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.743,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.763,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.783,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.803,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.823,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.843,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.863,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.883,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.903,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.923,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.943,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.963,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.983,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.985,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,36.985,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.005,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.025,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.045,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.065,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.085,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.105,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.125,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.145,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.165,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.185,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.205,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.225,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.245,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.265,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.285,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.305,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.325,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.345,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.365,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.385,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.405,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.425,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.445,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.465,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.485,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.505,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.525,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.545,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.565,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.585,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.605,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.625,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.645,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.665,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.685,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.705,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.725,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.745,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.765,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.785,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.805,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.825,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.845,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.865,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.885,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.905,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.925,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.945,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.965,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.985,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,37.985,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,38.005,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,38.025,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,38.045,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,38.065,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
