scenario_id,task_id,tube_id,segment_index,from_waypoint,to_waypoint,motion_type,axis_mode,start_x_mm,start_y_mm,start_z_mm,end_x_mm,end_y_mm,end_z_mm,segment_distance_mm,requires_safe_z,collision_check_required,notes
baseline,TASK-7B1-069,TUBE-7B1-069,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,405.0,60.0,135.0,405.0,60.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-215.0,-170.0,190.0,274.089,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-215.0,-170.0,190.0,-215.0,-170.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,3,descend_to_pick,grip_close,gripper_action,gripper,-215.0,-170.0,145.0,-215.0,-170.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,4,grip_close,lift_to_safe_z,z_lift,z_axis,-215.0,-170.0,145.0,-215.0,-170.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-215.0,-170.0,190.0,0.0,20.0,190.0,286.923,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,330.0,-170.0,190.0,380.789,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,10,move_xy_above_place,descend_to_place,z_descend,z_axis,330.0,-170.0,190.0,330.0,-170.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,11,descend_to_place,grip_open,gripper_action,gripper,330.0,-170.0,135.0,330.0,-170.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-002,TUBE-7B1-002,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,330.0,-170.0,135.0,330.0,-170.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-190.0,-170.0,190.0,254.951,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-190.0,-170.0,190.0,-190.0,-170.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-170.0,145.0,-190.0,-170.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-170.0,145.0,-190.0,-170.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-170.0,190.0,0.0,20.0,190.0,268.701,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,180.0,10.0,190.0,180.278,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,10,move_xy_above_place,descend_to_place,z_descend,z_axis,180.0,10.0,190.0,180.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,11,descend_to_place,grip_open,gripper_action,gripper,180.0,10.0,135.0,180.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-003,TUBE-7B1-003,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,180.0,10.0,135.0,180.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-140.0,-170.0,190.0,220.227,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-140.0,-170.0,190.0,-140.0,-170.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,3,descend_to_pick,grip_close,gripper_action,gripper,-140.0,-170.0,145.0,-140.0,-170.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,4,grip_close,lift_to_safe_z,z_lift,z_axis,-140.0,-170.0,145.0,-140.0,-170.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-140.0,-170.0,190.0,0.0,20.0,190.0,236.008,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,-420.0,275.0,190.0,491.35,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,10,move_xy_above_place,descend_to_place,z_descend,z_axis,-420.0,275.0,190.0,-420.0,275.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,11,descend_to_place,grip_open,gripper_action,gripper,-420.0,275.0,135.0,-420.0,275.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-004,TUBE-7B1-004,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,-420.0,275.0,135.0,-420.0,275.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-115.0,-170.0,190.0,205.244,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-115.0,-170.0,190.0,-115.0,-170.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,3,descend_to_pick,grip_close,gripper_action,gripper,-115.0,-170.0,145.0,-115.0,-170.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,4,grip_close,lift_to_safe_z,z_lift,z_axis,-115.0,-170.0,145.0,-115.0,-170.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-115.0,-170.0,190.0,0.0,20.0,190.0,222.092,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,330.0,10.0,190.0,330.151,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,10,move_xy_above_place,descend_to_place,z_descend,z_axis,330.0,10.0,190.0,330.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,11,descend_to_place,grip_open,gripper_action,gripper,330.0,10.0,135.0,330.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-005,TUBE-7B1-005,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,330.0,10.0,135.0,330.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-190.0,-145.0,190.0,239.008,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-190.0,-145.0,190.0,-190.0,-145.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-145.0,145.0,-190.0,-145.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-145.0,145.0,-190.0,-145.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-145.0,190.0,0.0,20.0,190.0,251.645,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,355.0,-170.0,190.0,402.647,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,10,move_xy_above_place,descend_to_place,z_descend,z_axis,355.0,-170.0,190.0,355.0,-170.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,11,descend_to_place,grip_open,gripper_action,gripper,355.0,-170.0,135.0,355.0,-170.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-007,TUBE-7B1-007,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,355.0,-170.0,135.0,355.0,-170.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-165.0,-145.0,190.0,219.659,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-165.0,-145.0,190.0,-165.0,-145.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,3,descend_to_pick,grip_close,gripper_action,gripper,-165.0,-145.0,145.0,-165.0,-145.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,4,grip_close,lift_to_safe_z,z_lift,z_axis,-165.0,-145.0,145.0,-165.0,-145.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-165.0,-145.0,190.0,0.0,20.0,190.0,233.345,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,205.0,10.0,190.0,205.244,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,10,move_xy_above_place,descend_to_place,z_descend,z_axis,205.0,10.0,190.0,205.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,11,descend_to_place,grip_open,gripper_action,gripper,205.0,10.0,135.0,205.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-008,TUBE-7B1-008,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,205.0,10.0,135.0,205.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-140.0,-145.0,190.0,201.556,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-140.0,-145.0,190.0,-140.0,-145.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,3,descend_to_pick,grip_close,gripper_action,gripper,-140.0,-145.0,145.0,-140.0,-145.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,4,grip_close,lift_to_safe_z,z_lift,z_axis,-140.0,-145.0,145.0,-140.0,-145.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-140.0,-145.0,190.0,0.0,20.0,190.0,216.391,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,355.0,10.0,190.0,355.141,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,10,move_xy_above_place,descend_to_place,z_descend,z_axis,355.0,10.0,190.0,355.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,11,descend_to_place,grip_open,gripper_action,gripper,355.0,10.0,135.0,355.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-009,TUBE-7B1-009,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,355.0,10.0,135.0,355.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-215.0,-120.0,190.0,246.221,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-215.0,-120.0,190.0,-215.0,-120.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,3,descend_to_pick,grip_close,gripper_action,gripper,-215.0,-120.0,145.0,-215.0,-120.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,4,grip_close,lift_to_safe_z,z_lift,z_axis,-215.0,-120.0,145.0,-215.0,-120.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-215.0,-120.0,190.0,0.0,20.0,190.0,256.564,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,380.0,-170.0,190.0,424.853,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,10,move_xy_above_place,descend_to_place,z_descend,z_axis,380.0,-170.0,190.0,380.0,-170.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,11,descend_to_place,grip_open,gripper_action,gripper,380.0,-170.0,135.0,380.0,-170.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-011,TUBE-7B1-011,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,380.0,-170.0,135.0,380.0,-170.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-190.0,-120.0,190.0,224.722,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-190.0,-120.0,190.0,-190.0,-120.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-120.0,145.0,-190.0,-120.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-120.0,145.0,-190.0,-120.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-120.0,190.0,0.0,20.0,190.0,236.008,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,230.0,10.0,190.0,230.217,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,10,move_xy_above_place,descend_to_place,z_descend,z_axis,230.0,10.0,190.0,230.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,11,descend_to_place,grip_open,gripper_action,gripper,230.0,10.0,135.0,230.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-012,TUBE-7B1-012,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,230.0,10.0,135.0,230.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-140.0,-120.0,190.0,184.391,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-140.0,-120.0,190.0,-140.0,-120.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,3,descend_to_pick,grip_close,gripper_action,gripper,-140.0,-120.0,145.0,-140.0,-120.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,4,grip_close,lift_to_safe_z,z_lift,z_axis,-140.0,-120.0,145.0,-140.0,-120.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-140.0,-120.0,190.0,0.0,20.0,190.0,197.99,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,-395.0,275.0,190.0,470.16,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,10,move_xy_above_place,descend_to_place,z_descend,z_axis,-395.0,275.0,190.0,-395.0,275.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,11,descend_to_place,grip_open,gripper_action,gripper,-395.0,275.0,135.0,-395.0,275.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-013,TUBE-7B1-013,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,-395.0,275.0,135.0,-395.0,275.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-115.0,-120.0,190.0,166.208,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-115.0,-120.0,190.0,-115.0,-120.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,3,descend_to_pick,grip_close,gripper_action,gripper,-115.0,-120.0,145.0,-115.0,-120.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,4,grip_close,lift_to_safe_z,z_lift,z_axis,-115.0,-120.0,145.0,-115.0,-120.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-115.0,-120.0,190.0,0.0,20.0,190.0,181.177,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,7,descend_or_align_to_scan,scan_wait,scan_wait,dwell,0.0,20.0,155.0,0.0,20.0,155.0,0.0,false,false,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,8,scan_wait,lift_to_safe_z_after_scan,z_lift,z_axis,0.0,20.0,155.0,0.0,20.0,190.0,35.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,9,lift_to_safe_z_after_scan,move_xy_above_place,xy_move_at_safe_z,xy_axes,0.0,20.0,190.0,380.0,10.0,190.0,380.132,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,10,move_xy_above_place,descend_to_place,z_descend,z_axis,380.0,10.0,190.0,380.0,10.0,135.0,55.0,true,true,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,11,descend_to_place,grip_open,gripper_action,gripper,380.0,10.0,135.0,380.0,10.0,135.0,0.0,false,false,
forced_category_A_full,TASK-7B1-014,TUBE-7B1-014,12,grip_open,lift_to_safe_z_after_place,z_lift,z_axis,380.0,10.0,135.0,380.0,10.0,190.0,55.0,true,true,
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,1,home_safe,move_xy_above_pick,xy_move_at_safe_z,xy_axes,0.0,0.0,190.0,-190.0,-95.0,190.0,212.426,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,2,move_xy_above_pick,descend_to_pick,z_descend,z_axis,-190.0,-95.0,190.0,-190.0,-95.0,145.0,45.0,true,true,
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,3,descend_to_pick,grip_close,gripper_action,gripper,-190.0,-95.0,145.0,-190.0,-95.0,145.0,0.0,false,false,
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,4,grip_close,lift_to_safe_z,z_lift,z_axis,-190.0,-95.0,145.0,-190.0,-95.0,190.0,45.0,true,true,
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,5,lift_to_safe_z,move_xy_above_scan,xy_move_at_safe_z,xy_axes,-190.0,-95.0,190.0,0.0,20.0,190.0,222.092,true,true,XY travel is constrained to safe_z
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,6,move_xy_above_scan,descend_or_align_to_scan,z_descend,z_axis,0.0,20.0,190.0,0.0,20.0,155.0,35.0,true,true,
