scenario_id,event_index,timestamp_step,task_id,tube_id,state_before,event,state_after,source_input_box_id,source_slot_id,barcode_status,sample_category,abnormal_flag,target_type,target_box_id,target_slot_id,output_box_state_before,output_box_state_after,manual_review_state_before,manual_review_state_after,pending_queue_size,notes
manual_review_limited_capacity,75,75,TASK-7B1-038,TUBE-7B1-038,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R1C5,valid,category_C,false,output_box,output_box_C,S09,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,76,76,TASK-7B1-038,TUBE-7B1-038,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C5,valid,category_C,false,output_box,output_box_C,S09,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,77,77,TASK-7B1-039,TUBE-7B1-039,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R1C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,78,78,TASK-7B1-039,TUBE-7B1-039,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,79,79,TASK-7B1-040,TUBE-7B1-040,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R2C1,valid,category_A,false,output_box,output_box_A,S10,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,80,80,TASK-7B1-040,TUBE-7B1-040,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R2C1,valid,category_A,false,output_box,output_box_A,S10,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,81,81,TASK-7B1-041,TUBE-7B1-041,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R2C3,valid,category_B,false,output_box,output_box_B,S10,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,82,82,TASK-7B1-041,TUBE-7B1-041,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R2C3,valid,category_B,false,output_box,output_box_B,S10,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,83,83,TASK-7B1-042,TUBE-7B1-042,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R2C4,valid,category_C,false,output_box,output_box_C,S10,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,84,84,TASK-7B1-042,TUBE-7B1-042,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R2C4,valid,category_C,false,output_box,output_box_C,S10,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,85,85,TASK-7B1-043,TUBE-7B1-043,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,86,86,TASK-7B1-043,TUBE-7B1-043,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R2C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,87,87,TASK-7B1-044,TUBE-7B1-044,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R3C1,unknown_category,unknown,true,manual_review,manual_review_01,MR44,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,88,88,TASK-7B1-044,TUBE-7B1-044,CHECK_MANUAL_REVIEW_CAPACITY,manual_review_full,PAUSE_FOR_OPERATOR,input_box_03,R3C1,unknown_category,unknown,true,manual_review,manual_review_01,MR44,,,full,full,0,abnormal sample paused because manual_review capacity is full
manual_review_limited_capacity,89,89,TASK-7B1-045,TUBE-7B1-045,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R3C2,valid,category_A,false,output_box,output_box_A,S11,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,90,90,TASK-7B1-045,TUBE-7B1-045,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R3C2,valid,category_A,false,output_box,output_box_A,S11,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,91,91,TASK-7B1-046,TUBE-7B1-046,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R3C3,valid,category_B,false,output_box,output_box_B,S11,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,92,92,TASK-7B1-046,TUBE-7B1-046,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R3C3,valid,category_B,false,output_box,output_box_B,S11,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,93,93,TASK-7B1-047,TUBE-7B1-047,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R3C5,valid,category_C,false,output_box,output_box_C,S11,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,94,94,TASK-7B1-047,TUBE-7B1-047,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R3C5,valid,category_C,false,output_box,output_box_C,S11,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,95,95,TASK-7B1-048,TUBE-7B1-048,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,96,96,TASK-7B1-048,TUBE-7B1-048,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,97,97,TASK-7B1-049,TUBE-7B1-049,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R4C1,valid,category_A,false,output_box,output_box_A,S12,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,98,98,TASK-7B1-049,TUBE-7B1-049,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R4C1,valid,category_A,false,output_box,output_box_A,S12,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,99,99,TASK-7B1-050,TUBE-7B1-050,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R4C3,valid,category_B,false,output_box,output_box_B,S12,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,100,100,TASK-7B1-050,TUBE-7B1-050,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R4C3,valid,category_B,false,output_box,output_box_B,S12,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,101,101,TASK-7B1-051,TUBE-7B1-051,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R4C4,valid,category_C,false,output_box,output_box_C,S12,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,102,102,TASK-7B1-051,TUBE-7B1-051,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R4C4,valid,category_C,false,output_box,output_box_C,S12,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,103,103,TASK-7B1-052,TUBE-7B1-052,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R4C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,104,104,TASK-7B1-052,TUBE-7B1-052,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R4C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,105,105,TASK-7B1-053,TUBE-7B1-053,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R1C2,valid,category_A,false,output_box,output_box_A,S13,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,106,106,TASK-7B1-053,TUBE-7B1-053,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C2,valid,category_A,false,output_box,output_box_A,S13,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,107,107,TASK-7B1-054,TUBE-7B1-054,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R1C3,valid,category_B,false,output_box,output_box_B,S13,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,108,108,TASK-7B1-054,TUBE-7B1-054,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C3,valid,category_B,false,output_box,output_box_B,S13,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,109,109,TASK-7B1-055,TUBE-7B1-055,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R1C5,valid,category_C,false,output_box,output_box_C,S13,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,110,110,TASK-7B1-055,TUBE-7B1-055,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C5,valid,category_C,false,output_box,output_box_C,S13,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,111,111,TASK-7B1-056,TUBE-7B1-056,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R1C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,112,112,TASK-7B1-056,TUBE-7B1-056,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,113,113,TASK-7B1-057,TUBE-7B1-057,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C1,valid,category_A,false,output_box,output_box_A,S14,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,114,114,TASK-7B1-057,TUBE-7B1-057,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C1,valid,category_A,false,output_box,output_box_A,S14,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,115,115,TASK-7B1-058,TUBE-7B1-058,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C3,valid,category_B,false,output_box,output_box_B,S14,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,116,116,TASK-7B1-058,TUBE-7B1-058,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C3,valid,category_B,false,output_box,output_box_B,S14,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,117,117,TASK-7B1-059,TUBE-7B1-059,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C4,missing_label,unknown,true,manual_review,manual_review_01,MR59,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,118,118,TASK-7B1-059,TUBE-7B1-059,CHECK_MANUAL_REVIEW_CAPACITY,manual_review_full,PAUSE_FOR_OPERATOR,input_box_04,R2C4,missing_label,unknown,true,manual_review,manual_review_01,MR59,,,full,full,0,abnormal sample paused because manual_review capacity is full
manual_review_limited_capacity,119,119,TASK-7B1-060,TUBE-7B1-060,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C5,valid,category_C,false,output_box,output_box_C,S14,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,120,120,TASK-7B1-060,TUBE-7B1-060,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C5,valid,category_C,false,output_box,output_box_C,S14,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,121,121,TASK-7B1-061,TUBE-7B1-061,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C1,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,122,122,TASK-7B1-061,TUBE-7B1-061,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C1,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,123,123,TASK-7B1-062,TUBE-7B1-062,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C2,valid,category_A,false,output_box,output_box_A,S15,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,124,124,TASK-7B1-062,TUBE-7B1-062,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C2,valid,category_A,false,output_box,output_box_A,S15,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,125,125,TASK-7B1-063,TUBE-7B1-063,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C3,valid,category_B,false,output_box,output_box_B,S15,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,126,126,TASK-7B1-063,TUBE-7B1-063,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C3,valid,category_B,false,output_box,output_box_B,S15,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,127,127,TASK-7B1-064,TUBE-7B1-064,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C5,valid,category_C,false,output_box,output_box_C,S15,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,128,128,TASK-7B1-064,TUBE-7B1-064,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C5,valid,category_C,false,output_box,output_box_C,S15,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,129,129,TASK-7B1-065,TUBE-7B1-065,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,130,130,TASK-7B1-065,TUBE-7B1-065,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,131,131,TASK-7B1-066,TUBE-7B1-066,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C1,valid,category_A,false,output_box,output_box_A,S16,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,132,132,TASK-7B1-066,TUBE-7B1-066,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C1,valid,category_A,false,output_box,output_box_A,S16,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,133,133,TASK-7B1-067,TUBE-7B1-067,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C3,valid,category_B,false,output_box,output_box_B,S16,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,134,134,TASK-7B1-067,TUBE-7B1-067,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C3,valid,category_B,false,output_box,output_box_B,S16,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,135,135,TASK-7B1-068,TUBE-7B1-068,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C4,valid,category_C,false,output_box,output_box_C,S16,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,136,136,TASK-7B1-068,TUBE-7B1-068,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C4,valid,category_C,false,output_box,output_box_C,S16,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,137,137,TASK-7B1-069,TUBE-7B1-069,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,138,138,TASK-7B1-069,TUBE-7B1-069,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,1,1,TASK-7B1-001,TUBE-7B1-001,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C1,valid,category_A,false,output_box,output_box_A,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,2,2,TASK-7B1-001,TUBE-7B1-001,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C1,valid,category_A,false,output_box,output_box_A,S01,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,3,3,TASK-7B1-002,TUBE-7B1-002,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,4,4,TASK-7B1-002,TUBE-7B1-002,MOVE_TO_PICK,pick_failed,RETRY_PICK,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,,,,,0,"injected pick failure; execution failure only, not abnormal sample"
pick_failure_test,5,5,TASK-7B1-002,TUBE-7B1-002,RETRY_PICK,retry_success,GRIP_TUBE,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,,,,,0,retry_once succeeded
pick_failure_test,6,6,TASK-7B1-002,TUBE-7B1-002,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,7,7,TASK-7B1-003,TUBE-7B1-003,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C3,valid,category_C,false,output_box,output_box_C,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,8,8,TASK-7B1-003,TUBE-7B1-003,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C3,valid,category_C,false,output_box,output_box_C,S01,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,9,9,TASK-7B1-004,TUBE-7B1-004,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C5,missing_label,unknown,true,manual_review,manual_review_01,MR04,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,10,10,TASK-7B1-004,TUBE-7B1-004,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_01,R1C5,missing_label,unknown,true,manual_review,manual_review_01,MR04,,,available,available,0,true abnormal sample placed in manual_review
pick_failure_test,11,11,TASK-7B1-005,TUBE-7B1-005,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,12,12,TASK-7B1-005,TUBE-7B1-005,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,13,13,TASK-7B1-006,TUBE-7B1-006,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C1,valid,category_A,false,output_box,output_box_A,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,14,14,TASK-7B1-006,TUBE-7B1-006,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C1,valid,category_A,false,output_box,output_box_A,S02,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,15,15,TASK-7B1-007,TUBE-7B1-007,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C3,valid,category_B,false,output_box,output_box_B,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,16,16,TASK-7B1-007,TUBE-7B1-007,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C3,valid,category_B,false,output_box,output_box_B,S02,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,17,17,TASK-7B1-008,TUBE-7B1-008,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C4,valid,category_C,false,output_box,output_box_C,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,18,18,TASK-7B1-008,TUBE-7B1-008,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C4,valid,category_C,false,output_box,output_box_C,S02,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,19,19,TASK-7B1-009,TUBE-7B1-009,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,20,20,TASK-7B1-009,TUBE-7B1-009,MOVE_TO_PICK,pick_failed,PICK_ERROR,input_box_01,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,"injected pick failure; execution failure only, not abnormal sample"
pick_failure_test,21,21,TASK-7B1-009,TUBE-7B1-009,RETRY_PICK,retry_failed,skipped_for_operator_check,input_box_01,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,retry failed; do not route normal sample to manual_review
pick_failure_test,22,22,TASK-7B1-010,TUBE-7B1-010,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C1,valid,category_A,false,output_box,output_box_A,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,23,23,TASK-7B1-010,TUBE-7B1-010,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C1,valid,category_A,false,output_box,output_box_A,S03,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,24,24,TASK-7B1-011,TUBE-7B1-011,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C2,valid,category_B,false,output_box,output_box_B,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,25,25,TASK-7B1-011,TUBE-7B1-011,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C2,valid,category_B,false,output_box,output_box_B,S03,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,26,26,TASK-7B1-012,TUBE-7B1-012,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C3,valid,category_C,false,output_box,output_box_C,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,27,27,TASK-7B1-012,TUBE-7B1-012,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C3,valid,category_C,false,output_box,output_box_C,S03,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,28,28,TASK-7B1-013,TUBE-7B1-013,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C5,invalid_barcode,unknown,true,manual_review,manual_review_01,MR13,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,29,29,TASK-7B1-013,TUBE-7B1-013,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_01,R3C5,invalid_barcode,unknown,true,manual_review,manual_review_01,MR13,,,available,available,0,true abnormal sample placed in manual_review
pick_failure_test,30,30,TASK-7B1-014,TUBE-7B1-014,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,31,31,TASK-7B1-014,TUBE-7B1-014,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,32,32,TASK-7B1-015,TUBE-7B1-015,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C1,valid,category_A,false,output_box,output_box_A,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,33,33,TASK-7B1-015,TUBE-7B1-015,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C1,valid,category_A,false,output_box,output_box_A,S04,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,34,34,TASK-7B1-016,TUBE-7B1-016,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C3,valid,category_B,false,output_box,output_box_B,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,35,35,TASK-7B1-016,TUBE-7B1-016,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C3,valid,category_B,false,output_box,output_box_B,S04,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,36,36,TASK-7B1-017,TUBE-7B1-017,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C4,valid,category_C,false,output_box,output_box_C,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,37,37,TASK-7B1-017,TUBE-7B1-017,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C4,valid,category_C,false,output_box,output_box_C,S04,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,38,38,TASK-7B1-018,TUBE-7B1-018,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,39,39,TASK-7B1-018,TUBE-7B1-018,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,40,40,TASK-7B1-019,TUBE-7B1-019,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C1,valid,category_A,false,output_box,output_box_A,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,41,41,TASK-7B1-019,TUBE-7B1-019,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C1,valid,category_A,false,output_box,output_box_A,S05,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,42,42,TASK-7B1-020,TUBE-7B1-020,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C2,valid,category_B,false,output_box,output_box_B,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,43,43,TASK-7B1-020,TUBE-7B1-020,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C2,valid,category_B,false,output_box,output_box_B,S05,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,44,44,TASK-7B1-021,TUBE-7B1-021,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C3,valid,category_C,false,output_box,output_box_C,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,45,45,TASK-7B1-021,TUBE-7B1-021,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C3,valid,category_C,false,output_box,output_box_C,S05,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,46,46,TASK-7B1-022,TUBE-7B1-022,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,47,47,TASK-7B1-022,TUBE-7B1-022,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,48,48,TASK-7B1-023,TUBE-7B1-023,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C6,valid,category_A,false,output_box,output_box_A,S06,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,49,49,TASK-7B1-023,TUBE-7B1-023,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C6,valid,category_A,false,output_box,output_box_A,S06,available,available,,,0,normal sample placed in mapped output box
pick_failure_test,50,50,TASK-7B1-024,TUBE-7B1-024,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R2C3,valid,category_B,false,output_box,output_box_B,S06,,,,,0,tube_present=true task from Stage 7B-1 manifest
pick_failure_test,51,51,TASK-7B1-024,TUBE-7B1-024,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R2C3,valid,category_B,false,output_box,output_box_B,S06,available,available,,,0,normal sample placed in mapped output box
